the N	the Mr. Pett the financier Riverside Drive	UNIQUE
dem.dist N	the that boulevard	IN FOCUS
pron	it	ACTIVATED
pron	it	IN FOCUS
the N	the place	IN FOCUS
pron	its	IN FOCUS
pron	it	IN FOCUS
pron	it	IN FOCUS
dem.prox N	this mansion	IN FOCUS
pron	its	IN FOCUS
the N	the house	IN FOCUS
the N	the place	FAMILIAR
name	Mr. Pett room	FAMILIAR
(other) N	her home	FAMILIAR
a N	a home	FAMILIAR
pron	it	IN FOCUS
N	home	FAMILIAR
(other) pron	you	TYPE IDENTIFIABLE
(other) pron	your	TYPE IDENTIFIABLE
(other) N	your limousine	TYPE IDENTIFIABLE
a N	a omnibus	TYPE IDENTIFIABLE
(other) pron	you	TYPE IDENTIFIABLE
name	architect	REFERENTIAL
pron	their	IN FOCUS
the N	the observer	TYPE IDENTIFIABLE
a N	a cathedral	TYPE IDENTIFIABLE
a N	a villa	TYPE IDENTIFIABLE
a N	a hotel	TYPE IDENTIFIABLE
a N	a pagoda	TYPE IDENTIFIABLE
the N	the porch	TYPE IDENTIFIABLE
name	New York	TYPE IDENTIFIABLE
name	New York Library	TYPE IDENTIFIABLE
a N	a overlook	TYPE IDENTIFIABLE
name	Mrs. Pett	REFERENTIAL
pron	her	IN FOCUS
pron	she	IN FOCUS
name	Mrs. Pett	FAMILIAR
pron	she	ACTIVATED
pron	herself	IN FOCUS
name	Nesta Pett	IN FOCUS
pron	her	IN FOCUS
pron	she	IN FOCUS
pron	her	IN FOCUS
pron	she	IN FOCUS
pron	her	IN FOCUS
(other) N	his wife	ACTIVATED
name	Mrs. Pett	ACTIVATED
pron	she	IN FOCUS
pron	her	IN FOCUS
pron	her	IN FOCUS
name	mother	FAMILIAR
N	what mother	FAMILIAR
a N	a notice	TYPE IDENTIFIABLE
(other) N	its proprietor	TYPE IDENTIFIABLE
a N	a spirit	TYPE IDENTIFIABLE
the N	the Exchange	TYPE IDENTIFIABLE
name	intruder	TYPE IDENTIFIABLE
quant N	all fiction	TYPE IDENTIFIABLE
a N	a specimen	REFERENTIAL
name	Willie Partridge	IN FOCUS
(other) N	her nephew	TYPE IDENTIFIABLE
quant N	no geniuse	REFERENTIAL
quant N	six youth	ACTIVATED
other	mostly start	IN FOCUS
N	poet begin	IN FOCUS
the N	the geniuse	FAMILIAR
the N	the fellow	FAMILIAR
pron	they	ACTIVATED
(other) N	his wife husband	REFERENTIAL
a N	a his	IN FOCUS
name	Elmer Ford	IN FOCUS
the N	the decease	IN FOCUS
the N	the it	TYPE IDENTIFIABLE
(other) N	her son	REFERENTIAL
a N	a type	IN FOCUS
pron	he	ACTIVATED
the N	the boy	IN FOCUS
name	Ogden Ford	IN FOCUS
(other) N	his stepson	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
name	Ogden Ford	FAMILIAR
(other) N	his step-son	FAMILIAR
the N	the boy	ACTIVATED
the N	the latter	IN FOCUS
the N	the child	IN FOCUS
name	Ogden Ford	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
(other) pron	you	IN FOCUS
N	boy	IN FOCUS
(other) pron	you	ACTIVATED
(other) pron	I	ACTIVATED
name	Ogden	IN FOCUS
pron	he	IN FOCUS
name	Ogden	ACTIVATED
pron	his	IN FOCUS
pron	his	IN FOCUS
(other) pron	I	FAMILIAR
(other) N	his step-son	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	you	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	FAMILIAR
(other) pron	you	FAMILIAR
(other) pron	you	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
dem.prox N	this he coolness	FAMILIAR
(other) pron	you	ACTIVATED
(other) pron	I	FAMILIAR
(other) pron	your	FAMILIAR
(other) pron	you	ACTIVATED
(other) pron	I	FAMILIAR
(other) pron	I	ACTIVATED
name	Ogden	IN FOCUS
(other) pron	you	FAMILIAR
a N	a boy	FAMILIAR
name	Ogden	TYPE IDENTIFIABLE
N	private tutor	REFERENTIAL
(other) pron	themselves	IN FOCUS
pron	they	ACTIVATED
N	boy	TYPE IDENTIFIABLE
the N	the morning-room	TYPE IDENTIFIABLE
the N	the Shelley	TYPE IDENTIFIABLE
the N	the passage	TYPE IDENTIFIABLE
(other) N	his library	REFERENTIAL
the N	the library	ACTIVATED
N?	there	IN FOCUS
N?	here	FAMILIAR
N?	here	ACTIVATED
(other) N	his father	TYPE IDENTIFIABLE
a N	a his father collector	UNIQUE
quant	nobody	TYPE IDENTIFIABLE
pron	their	REFERENTIAL
(other) pron	themselves	IN FOCUS
(other) pron	themselves last	IN FOCUS
(other) N	their junior	TYPE IDENTIFIABLE
a N	a their junior	TYPE IDENTIFIABLE
(other) pron	you	TYPE IDENTIFIABLE
a N	another man	TYPE IDENTIFIABLE
name	Pine Street	REFERENTIAL
name	Pine Street	ACTIVATED
N	grow man	TYPE IDENTIFIABLE
N	whiskered financier	TYPE IDENTIFIABLE
the N	the stair	TYPE IDENTIFIABLE
the N	the floor	TYPE IDENTIFIABLE
the N	the passage	REFERENTIAL
pron	it	IN FOCUS
the N	the office	TYPE IDENTIFIABLE
a N	a girl	REFERENTIAL
pron	her	FAMILIAR
the N	the typewriter	IN FOCUS
pron	she	ACTIVATED
pron	her	IN FOCUS
the N	the Mr. Pett himself	UNIQUE
pron	its	IN FOCUS
pron	its	IN FOCUS
pron	it	ACTIVATED
N	man	TYPE IDENTIFIABLE
the N	the man	TYPE IDENTIFIABLE
N	automobile	TYPE IDENTIFIABLE
the N	the river	TYPE IDENTIFIABLE
name	Worcester	REFERENTIAL
name	Worcester	FAMILIAR
name	Worcester	FAMILIAR
name	Worcester	FAMILIAR
name	Massachusetts	TYPE IDENTIFIABLE
name	dear Judy	REFERENTIAL
(other) pron	your	IN FOCUS
(other) pron	you	ACTIVATED
(other) pron	you	IN FOCUS
(other) pron	you	FAMILIAR
(other) pron	my dear	ACTIVATED
name	Judy	IN FOCUS
(other) pron	your	FAMILIAR
(other) pron	your	FAMILIAR
(other) pron	you	IN FOCUS
(other) pron	you	ACTIVATED
(other) pron	you	IN FOCUS
(other) pron	you	IN FOCUS
(other) pron	your	IN FOCUS
(other) pron	you	IN FOCUS
(other) pron	you	IN FOCUS
(other) pron	you	FAMILIAR
(other) pron	your	ACTIVATED
(other) pron	you	ACTIVATED
(other) pron	you	IN FOCUS
name	Judy	ACTIVATED
(other) pron	you	IN FOCUS
name	dear Judy	ACTIVATED
(other) pron	you	FAMILIAR
(other) pron	you	FAMILIAR
(other) pron	you	FAMILIAR
name	Judy	FAMILIAR
(other) pron	you	ACTIVATED
(other) pron	your	FAMILIAR
(other) pron	you	FAMILIAR
(other) pron	you	FAMILIAR
(other) pron	your	FAMILIAR
name	Jane	FAMILIAR
(other) pron	you	ACTIVATED
(other) pron	I	REFERENTIAL
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
name	Sallie McBride	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	my	ACTIVATED
(other) pron	my	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	ACTIVATED
name	Sallie	IN FOCUS
pron	she	IN FOCUS
pron	she	IN FOCUS
pron	her	IN FOCUS
pron	she	IN FOCUS
pron	her	IN FOCUS
pron	she	FAMILIAR
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	myself	IN FOCUS
name	Mrs.	IN FOCUS
name	Sallie Mcbride	IN FOCUS
(other) pron	I	FAMILIAR
name	Sallie	ACTIVATED
pron	her	IN FOCUS
pron	she	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	we	FAMILIAR
(other) N	her mistress	ACTIVATED
(other) pron	we	IN FOCUS
(other) pron	our	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	myself	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	FAMILIAR
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	myself	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	FAMILIAR
(other) pron	I	FAMILIAR
(other) pron	I	FAMILIAR
(other) pron	I	ACTIVATED
(other) pron	my	IN FOCUS
(other) pron	my	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	my	ACTIVATED
(other) pron	my	IN FOCUS
(other) pron	my	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
pron	she	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	FAMILIAR
(other) pron	I	ACTIVATED
(other) pron	I	FAMILIAR
(other) pron	I	IN FOCUS
name	Sallie Mcbride	ACTIVATED
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	IN FOCUS
name	Jervis	REFERENTIAL
(other) pron	my dear	FAMILIAR
name	Jervis	IN FOCUS
name	Jervis	FAMILIAR
(other) pron	I	IN FOCUS
(other) pron	I	FAMILIAR
pron	he	ACTIVATED
name	Jervis	ACTIVATED
(other) N	your husband	IN FOCUS
pron	his	IN FOCUS
name	Jervis	ACTIVATED
name	Jervis	FAMILIAR
name	John Grier	REFERENTIAL
name	John Grier	FAMILIAR
name	John Grier	FAMILIAR
name	John Grier	FAMILIAR
the N	the John Grier Home	UNIQUE
the N	the John Grier Home	FAMILIAR
the N	the asylum	FAMILIAR
the N	the John Grier Home	FAMILIAR
the N	the institution	FAMILIAR
a N	a asylum	TYPE IDENTIFIABLE
a N	the a asylum	TYPE IDENTIFIABLE
name	my person	REFERENTIAL
(other) pron	you	IN FOCUS
(other) pron	your	IN FOCUS
(other) pron	you	IN FOCUS
(other) pron	you	FAMILIAR
(other) pron	we	FAMILIAR
(other) pron	we	FAMILIAR
(other) pron	your	ACTIVATED
(other) pron	you	FAMILIAR
(other) pron	you	FAMILIAR
quant N	one child	TYPE IDENTIFIABLE
a N	a zoo	TYPE IDENTIFIABLE
a N	the a zoo	TYPE IDENTIFIABLE
a N	a doctor	REFERENTIAL
name	Jervis doctor	FAMILIAR
pron	he	IN FOCUS
name	Pendleton	TYPE IDENTIFIABLE
dem.dist N	that Hallock	REFERENTIAL
the N	the politician	FAMILIAR
pron	he	IN FOCUS
pron	his	IN FOCUS
name	Gordon Hallock	FAMILIAR
pron	he	ACTIVATED
pron	he	IN FOCUS
dem.dist N	that Hallock	FAMILIAR
N	politician	TYPE IDENTIFIABLE
N?	there	TYPE IDENTIFIABLE
(other) N	your household	TYPE IDENTIFIABLE
N	politician	TYPE IDENTIFIABLE
N	society woman	TYPE IDENTIFIABLE
the N	the Asylum	TYPE IDENTIFIABLE
the N	the the Asylum	TYPE IDENTIFIABLE
a N	a politician	TYPE IDENTIFIABLE
dem.dist N	that child	TYPE IDENTIFIABLE
name	New York	REFERENTIAL
name	New York	FAMILIAR
the N	the Orphanage	TYPE IDENTIFIABLE
the N	the Hospital	TYPE IDENTIFIABLE
name	Mrs. Lippett	TYPE IDENTIFIABLE
a N	a Mrs. Lippett	TYPE IDENTIFIABLE
the N	the John Grier HOME	UNIQUE
the N	the building	FAMILIAR
N?	here	FAMILIAR
the N	the place	FAMILIAR
N?	here	FAMILIAR
N?	here	FAMILIAR
(other) pron	we	TYPE IDENTIFIABLE
name	Jane	REFERENTIAL
name	Jane	FAMILIAR
pron	she	ACTIVATED
pron	she	ACTIVATED
pron	she	IN FOCUS
pron	she	IN FOCUS
pron	her	IN FOCUS
pron	she	IN FOCUS
pron	she	IN FOCUS
name	Jane	IN FOCUS
pron	she	IN FOCUS
pron	she	IN FOCUS
name	Jane	FAMILIAR
N	orphan asylum	TYPE IDENTIFIABLE
N	superintendent orphan asylum	REFERENTIAL
pron	they	IN FOCUS
N	personal maid	TYPE IDENTIFIABLE
the N	the watchman	REFERENTIAL
the N	the watchman	ACTIVATED
pron	he	ACTIVATED
N	housekeeper	TYPE IDENTIFIABLE
pron	they	REFERENTIAL
pron	they	ACTIVATED
(other) N	my family	REFERENTIAL
(other) N	my family	FAMILIAR
pron	their	ACTIVATED
pron	they	IN FOCUS
pron	their	IN FOCUS
a N	a woodshed	TYPE IDENTIFIABLE
the N	the room	TYPE IDENTIFIABLE
the N	the staff	REFERENTIAL
the N	the staff	FAMILIAR
the N	the the institution	FAMILIAR
name	my colleague	FAMILIAR
pron	they	IN FOCUS
the N	the person	ACTIVATED
the N	the the staff	TYPE IDENTIFIABLE
name	Stone Gate	TYPE IDENTIFIABLE
(other) pron	we	REFERENTIAL
(other) pron	we	IN FOCUS
quant N	twenty-five girl	REFERENTIAL
pron	they	ACTIVATED
pron	they	IN FOCUS
(other) N	my charge	FAMILIAR
N	pale child	FAMILIAR
the N	the lavatory	TYPE IDENTIFIABLE
a N	a pool	TYPE IDENTIFIABLE
the N	the room	TYPE IDENTIFIABLE
name	Lord	TYPE IDENTIFIABLE
the N	the touch	TYPE IDENTIFIABLE
the N	the world	TYPE IDENTIFIABLE
quant N	one person	TYPE IDENTIFIABLE
quant N	one face	REFERENTIAL
pron	they	IN FOCUS
a N	a being	FAMILIAR
pron	their	IN FOCUS
the N	the child	FAMILIAR
(other) N	every here	ACTIVATED
the N	the child	FAMILIAR
the N	the child	FAMILIAR
(other) pron	we	ACTIVATED
pron	they	IN FOCUS
pron	their	IN FOCUS
dem.prox N	this child	FAMILIAR
a N	a mother	TYPE IDENTIFIABLE
a N	a asylum	TYPE IDENTIFIABLE
(other) pron	you	REFERENTIAL
(other) pron	you	IN FOCUS
quant N	all institution	TYPE IDENTIFIABLE
N	orphan	TYPE IDENTIFIABLE
(other) N	their child	TYPE IDENTIFIABLE
quant N	thousand grandchild	TYPE IDENTIFIABLE
a N	another superintendent	TYPE IDENTIFIABLE
name	Mr. Pendleton	TYPE IDENTIFIABLE
(other) pron	our	TYPE IDENTIFIABLE
N	trustee	TYPE IDENTIFIABLE
the N	the our trustee	TYPE IDENTIFIABLE
name	Mrs. Pendleton	TYPE IDENTIFIABLE
the N	the every here	TYPE IDENTIFIABLE
the N	the family	TYPE IDENTIFIABLE
a N	a superintendent	TYPE IDENTIFIABLE
the N	the teacher	REFERENTIAL
name	Miss Snaith	ACTIVATED
name	Miss Snaith	FAMILIAR
pron	she	ACTIVATED
dem.dist N	that woman	IN FOCUS
(other) N	every child	TYPE IDENTIFIABLE
quant N	one urchin	REFERENTIAL
pron	he	IN FOCUS
the N	the yard	TYPE IDENTIFIABLE
N	village	TYPE IDENTIFIABLE
the N	the village store	TYPE IDENTIFIABLE
the N	the baby	REFERENTIAL
dem.dist N	that tot	ACTIVATED
the N	the baby	FAMILIAR
the N	the baby dormitory	REFERENTIAL
the N	the baby dormitory	FAMILIAR
the N	the corridor	TYPE IDENTIFIABLE
a N	a lady	TYPE IDENTIFIABLE
a N	a lady home	TYPE IDENTIFIABLE
name	Helen	REFERENTIAL
pron	her	IN FOCUS
(other) pron	I	FAMILIAR
(other) pron	I	FAMILIAR
(other) pron	my	IN FOCUS
(other) pron	I	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	FAMILIAR
(other) pron	I	ACTIVATED
(other) pron	I	FAMILIAR
(other) pron	I	FAMILIAR
(other) pron	I	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	ACTIVATED
(other) pron	I	FAMILIAR
(other) pron	I	IN FOCUS
(other) pron	I	ACTIVATED
