dem.prox N	this session	FAMILIAR
(other) N	our librarian	TYPE IDENTIFIABLE
N	research	REFERENTIAL
N	research	ACTIVATED
N	research	IN FOCUS
N	research	FAMILIAR
N	other research library	TYPE IDENTIFIABLE
the N	the other research library	UNIQUE
(other) N	our 's librarian	REFERENTIAL
pron	they	IN FOCUS
pron	their	IN FOCUS
the N	the DH	TYPE IDENTIFIABLE
(other) pron	their research	TYPE IDENTIFIABLE
name	DH project	REFERENTIAL
name	DH project	FAMILIAR
the N	the research DH project	UNIQUE
dem.prox N	the this clinic	TYPE IDENTIFIABLE
N	basic competency	TYPE IDENTIFIABLE
name?	technical DH	TYPE IDENTIFIABLE
N	basic skill	TYPE IDENTIFIABLE
quant N	both basic skill	REFERENTIAL
quant N	both basic skill skill	IN FOCUS
pron	they	ACTIVATED
dem.prox N	the this session	TYPE IDENTIFIABLE
N	service	TYPE IDENTIFIABLE
N	knowledge	REFERENTIAL
N	knowledge	ACTIVATED
N	skill	TYPE IDENTIFIABLE
N	self learning	TYPE IDENTIFIABLE
N	knowledge skill they self learning	UNIQUE
N	remain knowledge skill they self learning	UNIQUE
N	library	TYPE IDENTIFIABLE
(other) N	their library work	TYPE IDENTIFIABLE
N	programmer	TYPE IDENTIFIABLE
N	data	TYPE IDENTIFIABLE
N	data cruncher	TYPE IDENTIFIABLE
(other) N	their knowledge level	TYPE IDENTIFIABLE
N	information DH project	TYPE IDENTIFIABLE
the N	the literature	TYPE IDENTIFIABLE
N	research	TYPE IDENTIFIABLE
N	online tutorial	TYPE IDENTIFIABLE
dem.prox N	this development	TYPE IDENTIFIABLE
dem.prox N	the this development	TYPE IDENTIFIABLE
the N	the DH community	TYPE IDENTIFIABLE
dem.prox N	to their knowledge level they information DH project the literature research online tutorial the this development the DH community	UNIQUE
dem.prox N	this curriculum	ACTIVATED
the N	the clinic	FAMILIAR
the N	the curriculum	FAMILIAR
pron	its	IN FOCUS
dem.prox	this	ACTIVATED
quant N	four step	REFERENTIAL
dem.prox	this	FAMILIAR
a N	a principle	TYPE IDENTIFIABLE
a N	a four step a principle	UNIQUE
name	Williams	TYPE IDENTIFIABLE
quant	2010	TYPE IDENTIFIABLE
name	Williams 2010	TYPE IDENTIFIABLE
a N	a DH librarian	TYPE IDENTIFIABLE
a N	desk a DH librarian entail	UNIQUE
name	Hartsell Gundy	TYPE IDENTIFIABLE
N?	al.	TYPE IDENTIFIABLE
name	Hartsell Gundy al. 2015	UNIQUE
name	Mulligan	TYPE IDENTIFIABLE
quant	2016	TYPE IDENTIFIABLE
name	Mulligan 2016	TYPE IDENTIFIABLE
name	Zotero	TYPE IDENTIFIABLE
name	Liber	TYPE IDENTIFIABLE
name	Digital Humanity	TYPE IDENTIFIABLE
the N	the Liber Digital Humanity group	UNIQUE
the N	the Zotero the Liber Digital Humanity group	UNIQUE
N	possible subject	REFERENTIAL
N	possible subject	ACTIVATED
N	possible subject	IN FOCUS
N	experience	TYPE IDENTIFIABLE
name?	exist DH	TYPE IDENTIFIABLE
a N	a exist DH	TYPE IDENTIFIABLE
the N	the Historian	TYPE IDENTIFIABLE
the N	the Library	TYPE IDENTIFIABLE
the N	the the Library	TYPE IDENTIFIABLE
name	Columbia 's	TYPE IDENTIFIABLE
name	Columbia 's project	TYPE IDENTIFIABLE
N	research activity	TYPE IDENTIFIABLE
the N	the research activity	TYPE IDENTIFIABLE
N	feedback researcher possible subject	UNIQUE
N	librarian	REFERENTIAL
N	librarian	ACTIVATED
pron	their	IN FOCUS
the N	the they librarian need	UNIQUE
N	feedback librarian possible subject	UNIQUE
(other) N	their knowledge	TYPE IDENTIFIABLE
N	skill	TYPE IDENTIFIABLE
N	know their knowledge skill	UNIQUE
the N	the '	TYPE IDENTIFIABLE
name	Biggs	TYPE IDENTIFIABLE
N?	al.	TYPE IDENTIFIABLE
quant	2011	TYPE IDENTIFIABLE
name	Biggs al. 2011	TYPE IDENTIFIABLE
N	learning	REFERENTIAL
N	learning	IN FOCUS
the N	the learning objective	TYPE IDENTIFIABLE
N	teaching	TYPE IDENTIFIABLE
the N	the teaching learning activity	UNIQUE
name	our plan	TYPE IDENTIFIABLE
a N	a clinic	REFERENTIAL
dem.prox N	this clinic	FAMILIAR
the N	the clinic	ACTIVATED
N?	each	TYPE IDENTIFIABLE
quant N	one day	TYPE IDENTIFIABLE
name	each day	TYPE IDENTIFIABLE
N	researcher	REFERENTIAL
N	researcher	ACTIVATED
N	researcher	IN FOCUS
the N	the need	TYPE IDENTIFIABLE
quant N	one researcher the need	UNIQUE
the N	the session	ACTIVATED
N	afternoon	TYPE IDENTIFIABLE
the N	the afternoon session	TYPE IDENTIFIABLE
N	skill	TYPE IDENTIFIABLE
the N	the skill	TYPE IDENTIFIABLE
the N	the model	TYPE IDENTIFIABLE
the N	the librarian	TYPE IDENTIFIABLE
the N	the the librarian	TYPE IDENTIFIABLE
N?	direct researcher	TYPE IDENTIFIABLE
the N	the direct researcher	TYPE IDENTIFIABLE
N	university	TYPE IDENTIFIABLE
a N	a university	TYPE IDENTIFIABLE
a N	access a university	TYPE IDENTIFIABLE
name	Dutch university	TYPE IDENTIFIABLE
a N	a DH Dutch university	UNIQUE
N	support	TYPE IDENTIFIABLE
N	access support	TYPE IDENTIFIABLE
N	new scholar	TYPE IDENTIFIABLE
name	DH2017	TYPE IDENTIFIABLE
the N	the DH2017	TYPE IDENTIFIABLE
the N	the context	TYPE IDENTIFIABLE
the N	its the context	TYPE IDENTIFIABLE
N	design	TYPE IDENTIFIABLE
the N	the design process	TYPE IDENTIFIABLE
the N	the the design process the clinic	UNIQUE
(other) N	our effort	TYPE IDENTIFIABLE
N	other context	TYPE IDENTIFIABLE
dem.prox N	the this other context	UNIQUE
dem.prox N	discussion our effort the this other context	UNIQUE
name	education	REFERENTIAL
name	his Aberdeen School	ACTIVATED
N	early love	TYPE IDENTIFIABLE
name	Byron	REFERENTIAL
pron	his	IN FOCUS
pron	he	ACTIVATED
(other) pron	himself	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
a N	a student	IN FOCUS
a N	a cricketer	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
name	Byron	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
pron	he	IN FOCUS
the N	the boy	IN FOCUS
name	Byron 's	IN FOCUS
pron	his	IN FOCUS
name	Byron	IN FOCUS
pron	he	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	I	IN FOCUS
name	Byron 's	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
pron	he	IN FOCUS
name	Byron	IN FOCUS
pron	he	FAMILIAR
pron	he	IN FOCUS
pron	his	ACTIVATED
pron	he	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) pron	I	IN FOCUS
name	Byron	IN FOCUS
pron	he	IN FOCUS
name	Byron	FAMILIAR
pron	he	ACTIVATED
pron	he	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
name	Aberdeen	TYPE IDENTIFIABLE
name	Aberdeen School	TYPE IDENTIFIABLE
quant	1799	TYPE IDENTIFIABLE
name	August 1799	TYPE IDENTIFIABLE
name	Dr. Glennie	TYPE IDENTIFIABLE
name	Dulwich	TYPE IDENTIFIABLE
the N	the Dr. Glennie Dulwich	UNIQUE
quant	17	TYPE IDENTIFIABLE
a N	a Bailey	TYPE IDENTIFIABLE
a N	the a Bailey	TYPE IDENTIFIABLE
N?	" bout	TYPE IDENTIFIABLE
(other) N	his foot	TYPE IDENTIFIABLE
a N	a his foot	TYPE IDENTIFIABLE
name	his mother	REFERENTIAL
name	his mother	FAMILIAR
(other) pron	I	IN FOCUS
(other) pron	my	IN FOCUS
(other) N	his study	TYPE IDENTIFIABLE
N	school	TYPE IDENTIFIABLE
N	discipline	TYPE IDENTIFIABLE
(other) N	his study	TYPE IDENTIFIABLE
the N	the he discipline his study neglect	UNIQUE
quant	1801	TYPE IDENTIFIABLE
name	Harrow	REFERENTIAL
the N	the school	ACTIVATED
name	Harrow	IN FOCUS
N	school	ACTIVATED
name	Harrow	IN FOCUS
name	Harrow	FAMILIAR
N	school	IN FOCUS
name	Harrow	ACTIVATED
name	Harrow	ACTIVATED
name	Harrow School	FAMILIAR
quant	1805	TYPE IDENTIFIABLE
name	July 1805	TYPE IDENTIFIABLE
quant	6	TYPE IDENTIFIABLE
name	Eton	TYPE IDENTIFIABLE
N	cricket	TYPE IDENTIFIABLE
name	Lord 's	TYPE IDENTIFIABLE
quant	1805	REFERENTIAL
quant	1805	FAMILIAR
the N	the Eton Harrow cricket Lord 's 1805	UNIQUE
quant	19	TYPE IDENTIFIABLE
N	moderation	TYPE IDENTIFIABLE
(other) pron	his moderation	TYPE IDENTIFIABLE
N	physical exercise	TYPE IDENTIFIABLE
pron	Mary he school	REFERENTIAL
pron	she	IN FOCUS
name	Miss Chaworth	ACTIVATED
name	Mary Chaworth	IN FOCUS
the N	the his feeling	IN FOCUS
quant	6	REFERENTIAL
quant	6	ACTIVATED
quant	6	ACTIVATED
quant	1803	TYPE IDENTIFIABLE
name	September 1803	TYPE IDENTIFIABLE
the N	the he Harrow September 1803	UNIQUE
N	love	REFERENTIAL
N	desperate love	IN FOCUS
the N	the all malady	IN FOCUS
quant N	all malady	TYPE IDENTIFIABLE
quant N	no I love desperate love the all malady	UNIQUE
(other) N	my opinion	TYPE IDENTIFIABLE
name	Byron 's memoir	TYPE IDENTIFIABLE
(other) N	his feeling	TYPE IDENTIFIABLE
quant	20	TYPE IDENTIFIABLE
quant	1804	TYPE IDENTIFIABLE
name	January 1804	TYPE IDENTIFIABLE
N	other Harrow boy	TYPE IDENTIFIABLE
N	great vividness	TYPE IDENTIFIABLE
N	emotional other Harrow boy he great vividness	UNIQUE
a N	a emotional other Harrow boy he great vividness	UNIQUE
a N	the a emotional other Harrow boy he great vividness	UNIQUE
a N	a the a emotional other Harrow boy he great vividness	UNIQUE
name	my school friendship	REFERENTIAL
dem.dist	that	ACTIVATED
(other) N	his Harrow friendship	IN FOCUS
N	passion	TYPE IDENTIFIABLE
quant	21	TYPE IDENTIFIABLE
the N	the that	TYPE IDENTIFIABLE
name	Clare	TYPE IDENTIFIABLE
name?	2nd Clare	REFERENTIAL
quant N	2nd Clare four year Byron 's he many year Italy 1821	IN FOCUS
name	John Fitzgibbon	FAMILIAR
name?	2nd Clare	IN FOCUS
quant N	four year	TYPE IDENTIFIABLE
quant N	many year	TYPE IDENTIFIABLE
name	Italy	TYPE IDENTIFIABLE
quant	1821	TYPE IDENTIFIABLE
quant	22	TYPE IDENTIFIABLE
name	his his Harrow friendship	UNIQUE
quant	Childish 1806 )	IN FOCUS
quant	1806	TYPE IDENTIFIABLE
name	England	REFERENTIAL
name	England	FAMILIAR
name?	sexual England he	TYPE IDENTIFIABLE
N	consciousness sexual England he	UNIQUE
quant	23	TYPE IDENTIFIABLE
name	John Murray	TYPE IDENTIFIABLE
the N	the John Murray archive	UNIQUE
the N	letter Byron the John Murray archive	UNIQUE
a N	a boy	REFERENTIAL
name	John Claridge	IN FOCUS
a N	a a boy Harrow John Claridge	UNIQUE
N	friendship	TYPE IDENTIFIABLE
quant N	some friendship	TYPE IDENTIFIABLE
N	kindred heart	TYPE IDENTIFIABLE
N	home	TYPE IDENTIFIABLE
the N	the home	TYPE IDENTIFIABLE
quant N	one kindred heart the home	UNIQUE
the N	the autumn	TYPE IDENTIFIABLE
name	Cambridge	REFERENTIAL
name	Cambridge	FAMILIAR
name	Cambridge	IN FOCUS
name	Trinity Cambridge	REFERENTIAL
name	Trinity College	ACTIVATED
name	Trinity College	FAMILIAR
quant	24	TYPE IDENTIFIABLE
a N	a friendship	REFERENTIAL
the N	the affair	FAMILIAR
a N	a passion	IN FOCUS
the N	the liaison	ACTIVATED
the N	the Edleston	REFERENTIAL
(other) pron	his "	ACTIVATED
pron	he	IN FOCUS
name	my October 1805 I Trinity College	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
name	Edleston 's	FAMILIAR
name	October 1805 I Trinity College	UNIQUE
name	his voice	TYPE IDENTIFIABLE
(other) N	my attention	REFERENTIAL
pron	it	IN FOCUS
(other) N	his countenance	TYPE IDENTIFIABLE
(other) N	his manner	TYPE IDENTIFIABLE
(other) N	his memory	TYPE IDENTIFIABLE
name	Thyrza	REFERENTIAL
a N	a elegy	IN FOCUS
quant	25	TYPE IDENTIFIABLE
N	late year	TYPE IDENTIFIABLE
a N	describe the affair a passion "	UNIQUE
dem.prox N	this statement	ACTIVATED
N	homosexuality	TYPE IDENTIFIABLE
N?	harden homosexuality England	TYPE IDENTIFIABLE
the N	the harden homosexuality England	UNIQUE
N	public hanging	TYPE IDENTIFIABLE
the N	the public hanging	TYPE IDENTIFIABLE
N	convict offender	TYPE IDENTIFIABLE
quant	26	TYPE IDENTIFIABLE
name	Edleston 's innocence	TYPE IDENTIFIABLE
(other) N	respect Edleston 's innocence	UNIQUE
the N	the Harrow School	TYPE IDENTIFIABLE
quant	27	TYPE IDENTIFIABLE
quant N	three year	TYPE IDENTIFIABLE
N	sexual escapade	TYPE IDENTIFIABLE
N	boxing	TYPE IDENTIFIABLE
N	horse riding	TYPE IDENTIFIABLE
N	gambling	TYPE IDENTIFIABLE
quant	28	REFERENTIAL
quant	28	ACTIVATED
N	lifelong friendship	TYPE IDENTIFIABLE
N	liberal politics	TYPE IDENTIFIABLE
the N	the Cambridge liberal politics	UNIQUE
the N	John he the Cambridge liberal politics	UNIQUE
name	King College	TYPE IDENTIFIABLE
a N	a King College	REFERENTIAL
a N	a King College he literary matter the his life	IN FOCUS
N	literary matter	TYPE IDENTIFIABLE
(other) N	his life	TYPE IDENTIFIABLE
the N	the his life	TYPE IDENTIFIABLE
a N	man John he the Cambridge liberal politics 28 Francis a King College he literary matter the his life	UNIQUE
name	Emperor Norton	REFERENTIAL
name	Emperor Norton	ACTIVATED
name	Emperor Norton Norton	IN FOCUS
(other) pron	himself	IN FOCUS
name	Norton I	IN FOCUS
the N	Emperor the State	IN FOCUS
the N	Emperor the State "	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
name	Protector Mexico	IN FOCUS
name	Norton	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
pron	he	IN FOCUS
name	Norton	IN FOCUS
a N	a businessman	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
name	Norton 's	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
pron	his	IN FOCUS
name	Emperor Norton	IN FOCUS
name	Norton	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
name	Norton	IN FOCUS
name	Norton I	IN FOCUS
the N	Emperor the State	IN FOCUS
(other) pron	himself	IN FOCUS
N	emperor	IN FOCUS
quant	Emperor full regalia 1880 early	IN FOCUS
name	Norton	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
pron	his	IN FOCUS
(other) pron	himself	IN FOCUS
name	Emperor this State	IN FOCUS
(other) pron	I	IN FOCUS
name	Joshua Norton	IN FOCUS
(other) pron	myself	IN FOCUS
name	Emperor this S.	IN FOCUS
(other) pron	I	IN FOCUS
name	Norton I	IN FOCUS
the N	Emperor the State	IN FOCUS
name	Norton	ACTIVATED
name	Protector Mexico	IN FOCUS
pron	his	ACTIVATED
name	Norton 's	IN FOCUS
pron	his	IN FOCUS
name	Norton	IN FOCUS
pron	he	IN FOCUS
pron	he	IN FOCUS
name	Norton	IN FOCUS
name	Norton	FAMILIAR
name	Norton	ACTIVATED
(other) pron	our	IN FOCUS
(other) pron	our	IN FOCUS
(other) pron	we	IN FOCUS
(other) pron	our	IN FOCUS
(other) pron	our	IN FOCUS
quant	1818	TYPE IDENTIFIABLE
quant	1880	REFERENTIAL
quant	1880	FAMILIAR
quant	1880	FAMILIAR
quant	January 1880	REFERENTIAL
name	January 1880	FAMILIAR
name	California	REFERENTIAL
name	California	FAMILIAR
name	San California	REFERENTIAL
name	San Francisco	FAMILIAR
name	San Francisco	FAMILIAR
name	San Francisco	ACTIVATED
name	San Francisco	IN FOCUS
name	San Francisco	IN FOCUS
name	San Francisco	IN FOCUS
name	San Francisco	ACTIVATED
the N	the city	FAMILIAR
name	S. California	ACTIVATED
dem.prox N	this city	IN FOCUS
name	San Francisco	ACTIVATED
name	San Francisco	FAMILIAR
quant	1859	REFERENTIAL
quant	1859	FAMILIAR
quant	1859	FAMILIAR
quant	1859	ACTIVATED
quant	1859	FAMILIAR
the N	the State	REFERENTIAL
the N	the State	FAMILIAR
the N	the State	FAMILIAR
the N	the State	FAMILIAR
the N	the State	FAMILIAR
dem.prox N	this State	ACTIVATED
dem.prox N	this State	IN FOCUS
dem.prox N	this S.	IN FOCUS
the N	the Union	IN FOCUS
the N	the Union	IN FOCUS
the N	the country	IN FOCUS
N	home	IN FOCUS
the N	the State	IN FOCUS
name	America	FAMILIAR
the N	the state	ACTIVATED
the N	the country	ACTIVATED
name	Unite State	IN FOCUS
name	U.S.	FAMILIAR
(other) N	his pretense	TYPE IDENTIFIABLE
name	Mexico	REFERENTIAL
name	Mexico	FAMILIAR
name	England	TYPE IDENTIFIABLE
(other) N	his life	TYPE IDENTIFIABLE
quant N	most his life	TYPE IDENTIFIABLE
name	South Africa	TYPE IDENTIFIABLE
(other) N	his mother	TYPE IDENTIFIABLE
quant	1846	TYPE IDENTIFIABLE
(other) N	his father	TYPE IDENTIFIABLE
quant	1848	TYPE IDENTIFIABLE
quant N	the his mother 1846 his father 1848	UNIQUE
quant	1849	TYPE IDENTIFIABLE
name	November 1849	TYPE IDENTIFIABLE
a N	a living	TYPE IDENTIFIABLE
(other) N	his fortune	TYPE IDENTIFIABLE
name	Peruvian rice	TYPE IDENTIFIABLE
N	rice	TYPE IDENTIFIABLE
N	rice contract	TYPE IDENTIFIABLE
a N	a he his rice contract	UNIQUE
name	Norton 's prominence	TYPE IDENTIFIABLE
name	September 1859	TYPE IDENTIFIABLE
the N	Emperor the State	TYPE IDENTIFIABLE
the N	the Emperor the State	UNIQUE
N	political power	TYPE IDENTIFIABLE
(other) N	his influence	TYPE IDENTIFIABLE
dem.dist N	that he	TYPE IDENTIFIABLE
(other) N	his name	TYPE IDENTIFIABLE
N	currency his name	TYPE IDENTIFIABLE
the N	the he frequent	TYPE IDENTIFIABLE
quant	some	TYPE IDENTIFIABLE
N	citizen San Francisco	TYPE IDENTIFIABLE
(other) N	his presence	TYPE IDENTIFIABLE
the N	the State Congress	REFERENTIAL
the N	the Unite State Congress	FAMILIAR
the N	the U.S. Congress	FAMILIAR
the N	the Congress	ACTIVATED
the N	the Congress Congress	IN FOCUS
the N	the Congress	IN FOCUS
name	Congress	ACTIVATED
the N	his the State Congress force	UNIQUE
name	Oakland	REFERENTIAL
name	Oakland	ACTIVATED
a N	a San Francisco Oakland	UNIQUE
name	San Francisco Bay	TYPE IDENTIFIABLE
a N	a San Francisco Bay	UNIQUE
a N	his a San Francisco Oakland a San Francisco Bay	UNIQUE
a N	his his the State Congress force his a San Francisco Oakland a San Francisco Bay	UNIQUE
(other) N	his death	TYPE IDENTIFIABLE
N	similar structure	TYPE IDENTIFIABLE
the N	the San Francisco Oakland Bridge	UNIQUE
the N	the bridge	IN FOCUS
the N	the Tube	TYPE IDENTIFIABLE
N	campaign	TYPE IDENTIFIABLE
the N	the Emperor Norton Bridge	UNIQUE
name	California street	TYPE IDENTIFIABLE
the N	the California street	TYPE IDENTIFIABLE
N	medical treatment	TYPE IDENTIFIABLE
name	nearly person	TYPE IDENTIFIABLE
the N	the San Francisco	TYPE IDENTIFIABLE
(other) N	his funeral	TYPE IDENTIFIABLE
name	Mark Twain	TYPE IDENTIFIABLE
name	Robert Stevenson	TYPE IDENTIFIABLE
name	Christopher Moore	TYPE IDENTIFIABLE
name	Morris	TYPE IDENTIFIABLE
name	Goscinny	TYPE IDENTIFIABLE
name	Selma Lagerlöf	TYPE IDENTIFIABLE
name	Neil Gaiman	TYPE IDENTIFIABLE
N	writer Mark Twain Robert Stevenson Christopher Moore Morris Goscinny Selma Lagerlöf Neil Gaiman	UNIQUE
the N	the writer Mark Twain Robert Stevenson Christopher Moore Morris Goscinny Selma Lagerlöf Neil Gaiman	UNIQUE
the N	character the writer Mark Twain Robert Stevenson Christopher Moore Morris Goscinny Selma Lagerlöf Neil Gaiman	UNIQUE
the N	the character the writer Mark Twain Robert Stevenson Christopher Moore Morris Goscinny Selma Lagerlöf Neil Gaiman	UNIQUE
quant	1871	TYPE IDENTIFIABLE
quant	72	TYPE IDENTIFIABLE
N	photograph 1871 72	TYPE IDENTIFIABLE
N	full regalia	TYPE IDENTIFIABLE
the N	the the State	TYPE IDENTIFIABLE
the N	the the the State	UNIQUE
name	September 1859	TYPE IDENTIFIABLE
N	matter	TYPE IDENTIFIABLE
(other) N	his hand	TYPE IDENTIFIABLE
N	letter	TYPE IDENTIFIABLE
the N	the the city	TYPE IDENTIFIABLE
the N	the this State	TYPE IDENTIFIABLE
a N	a the this State	UNIQUE
a N	the a the this State	UNIQUE
name	Cape Hope	TYPE IDENTIFIABLE
name	Algoa Cape Hope	TYPE IDENTIFIABLE
the N	the month	TYPE IDENTIFIABLE
the N	the I vest	TYPE IDENTIFIABLE
the N	the the Union	TYPE IDENTIFIABLE
the N	the the the Union	UNIQUE
dem.prox N	Musical this city	REFERENTIAL
name	Platt 's Hall	FAMILIAR
name	February next	REFERENTIAL
name	February 1860	FAMILIAR
the N	the February next	TYPE IDENTIFIABLE
the N	the the Union	REFERENTIAL
the N	the law	FAMILIAR
the N	such the the Union	UNIQUE
the N	the the country labor	UNIQUE
the N	the of	FAMILIAR
N	confidence	TYPE IDENTIFIABLE
N	abroad	TYPE IDENTIFIABLE
(other) pron	our	TYPE IDENTIFIABLE
(other) pron	our integrity	TYPE IDENTIFIABLE
the N	Norton I Emperor the State	UNIQUE
dem.prox N	this title	ACTIVATED
(other) pron	his emperor	FAMILIAR
the N	the announcement	TYPE IDENTIFIABLE
N	humorous effect	TYPE IDENTIFIABLE
the N	the San Francisco Bulletin	UNIQUE
the N	the the San Francisco Bulletin	UNIQUE
name	his America	TYPE IDENTIFIABLE
quant N	one Norton 's proclamation	UNIQUE
the N	matter the state	TYPE IDENTIFIABLE
the N	numerous matter the state	UNIQUE
the N	absolute the country	TYPE IDENTIFIABLE
a N	a legislature	TYPE IDENTIFIABLE
name	October 1859	REFERENTIAL
the N	the October last	FAMILIAR
a N	a the Unite State Congress	UNIQUE
pron	it	ACTIVATED
the N	our the October last the Congress abolish	FAMILIAR
the N	the decree	ACTIVATED
N	fraud	TYPE IDENTIFIABLE
N	corruption	TYPE IDENTIFIABLE
the N	the voice	TYPE IDENTIFIABLE
a N	a the voice	TYPE IDENTIFIABLE
the N	open the law	TYPE IDENTIFIABLE
