Ø	*	ACTIVATED
Ø	*	IN FOCUS
Ø	*	IN FOCUS
Ø	*	IN FOCUS
other	" فيراري "	IN FOCUS
other	-نا	IN FOCUS
noun	-سائِقُ " ماك لارن - مَرْسِيدِس " البِرِيطانِيُّ دِيفِيد كولتارد	UNIQUE
name	كولتارد	ACTIVATED
other	" ف 2001 "	UNIQUE
noun	سَيّارَتِ- -هِ الجَدِيدَةِ " ف 2002 "	IN FOCUS
other	ه`ذِهِ السَيّارَةَ	ACTIVATED
def-NP	السَيّارَةِ الجَدِيدَةِ	FAMILIAR
Ø	*	IN FOCUS
other	-ها	IN FOCUS
name	مَلْبُورن	REFERENTIAL
name	مَلْبُورن	FAMILIAR
noun	-سِباقِ الجائِزَةِ الكُبْرَى لِ- -البَرازِيلِ	UNIQUE
other	ه`ذا السِباقِ	ACTIVATED
def-NP	الأَمْرَ	REFERENTIAL
other	-هِ	IN FOCUS
noun	شَقِيقَ- -هُ الأَصْغَرَ رالف	UNIQUE
name	رالف شُوماخَر	ACTIVATED
Ø	*-3	IN FOCUS
noun	مِنَصَّةِ التَتْوِيجِ	REFERENTIAL
other	-ها	IN FOCUS
name	باريكيللو	REFERENTIAL
other	-هُ	IN FOCUS
other	-هُ	IN FOCUS
Ø	*	ACTIVATED
other	-هِ	IN FOCUS
def-NP	البِرِيطانِيِّ	REFERENTIAL
other	-هِ	IN FOCUS
noun	-فَرِيقِ " بروست "	UNIQUE
Ø	*	IN FOCUS
other	-هُ	IN FOCUS
noun	إِفْلاسَ- -هُ *T*-2	REFERENTIAL
def-NP	الإِفْلاسَ	IN FOCUS
name	وَجِيه نحلة	REFERENTIAL
name	وجيه نحلة	FAMILIAR
other	-هُوَ نَفْسُ- -هُ	IN FOCUS
other	-هُ	IN FOCUS
other	ه`ذا	ACTIVATED
Ø	*	IN FOCUS
Ø	*	IN FOCUS
Ø	*-2	IN FOCUS
Ø	*-2	IN FOCUS
Ø	*	IN FOCUS
other	-هِ	IN FOCUS
other	هُوَ نَفْسُ- -هُ	IN FOCUS
other	-هُ	IN FOCUS
other	-هُ	IN FOCUS
other	-هِ *T*-1	FAMILIAR
noun	فَنّانَ- -نا الكَبِيرَ	IN FOCUS
name	وجيه نحلة	IN FOCUS
def-NP	المُدافِعُونَ عَن الكِلاسِيكِيَّةِ فِي الفَنِّ	UNIQUE
Ø	*	ACTIVATED
Ø	*	IN FOCUS
Ø	*	IN FOCUS
def-NP	الكِلاسِيكِيَّةِ فِي الفَنِّ	REFERENTIAL
other	-ها	IN FOCUS
Ø	*	IN FOCUS
other	-ها	FAMILIAR
def-NP	-المُوضَةِ الَّتِي جَدِيدُ- -ها *T*-4 يُلْغِي *T*-3 قَدِيمَ- -ها	UNIQUE
other	-ها *T*-4	IN FOCUS
other	-ها	IN FOCUS
def-NP	الفَنّانَ العَظِيمَ	REFERENTIAL
Ø	*	IN FOCUS
Ø	*	IN FOCUS
Ø	*	IN FOCUS
def-NP	المَدارِسِ العَصْرِيَّةِ وَ- -الجَدِيدَةِ وَ- -الحَدِيثَةِ	UNIQUE
other	-ها	IN FOCUS
name	بِيكاسُو	REFERENTIAL
other	-هُ	IN FOCUS
pron	-هُوَ	IN FOCUS
noun	أَبْرَعِ مُحْتَرِفِي- -ها	IN FOCUS
other	-هِ	IN FOCUS
other	-نا	REFERENTIAL
other	-نا	IN FOCUS
other	-هِ *T*-2	IN FOCUS
noun	رُوّادَ- -نا المُؤَسِّسِينَ	FAMILIAR
other	-نا	IN FOCUS
def-NP	الحَرْفِ العَرَبِيِّ	REFERENTIAL
other	-هُ	IN FOCUS
other	-هِ	IN FOCUS
def-NP	التَجْرِيدُ	REFERENTIAL
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
noun	-مَشاهِدِ- -هِ الَّتِي تَصْرُخُ فِي- -ها *T*-3 الأَلْوانُ فَرَحاً وَ- -نُوراً وَ- -زوغة جَمالٍ	UNIQUE
other	-ها *T*-3	IN FOCUS
noun	أَرْبَعَ لَوْحاتِ وُجُوهٍ لِ- -الشاعِرِ سَعِيد عَقْل وَ- -المُؤَرِّخِ نقولا زيادة وَ- -المُؤَلِّفِ المُوسِيقِيِّ وَلِيد غلمية وَ- -السَيِّدَةِ مُنَى غَزال	UNIQUE
Ø	*T*-5	IN FOCUS
other	-ها	IN FOCUS
other	-ها	IN FOCUS
other	-ها	IN FOCUS
def-NP	الكِلاسِيكِيَّةَ	REFERENTIAL
other	-ها	IN FOCUS
other	-ها	IN FOCUS
other	-ها *T*-2	IN FOCUS
def-NP	العَصْرَ	REFERENTIAL
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
def-NP	الوَجْهَ	REFERENTIAL
other	-هِ	IN FOCUS
other	-هُ	REFERENTIAL
def-NP	المُتَمَكِّنُ *T*-3 مِن الكِلاسِيكِيَّةِ	IN FOCUS
Ø	*	IN FOCUS
other	-هُ	IN FOCUS
def-NP	الأَصالَةِ	REFERENTIAL
other	-ها *T*-2	IN FOCUS
def-NP	الأُورُوغواي	REFERENTIAL
def-NP	الأُورُوغواي	ACTIVATED
def-NP	-الأُورُوغواي	ACTIVATED
def-NP	الأُورُوغواي	ACTIVATED
name	كُورِيا الجَنُوبِيَّةِ	REFERENTIAL
name	كُورِيا الجَنُوبِيَّةِ	ACTIVATED
name	كُورِيا الجَنُوبِيَّةُ	IN FOCUS
name	-كُورِيا الجَنُوبِيَّةِ	ACTIVATED
name	كُورِيا الجَنُوبِيَّةَ	ACTIVATED
def-NP	الباراغُواي	REFERENTIAL
def-NP	الباراغُواي	IN FOCUS
def-NP	الباراغُواي	FAMILIAR
other	-ها	IN FOCUS
other	-ها	IN FOCUS
def-NP	-الباراغُواي	FAMILIAR
def-NP	الباراغُواي	ACTIVATED
name	-بُولِيفِيا	REFERENTIAL
name	بُولِيفِيا	IN FOCUS
name	-بُولِيفِيا	FAMILIAR
name	بُولِيفِيا	ACTIVATED
name	-بُولِيفِيا	ACTIVATED
def-NP	المَكْسِيك	REFERENTIAL
def-NP	المَكْسِيك	FAMILIAR
def-NP	المَكْسِيك	ACTIVATED
other	-ها	IN FOCUS
def-NP	المَكْسِيك	FAMILIAR
name	يُوغُوسْلافِيا	REFERENTIAL
name	يُوغُوسْلافِيا	FAMILIAR
name	-يُوغُوسْلافِيا	ACTIVATED
noun	-نِهائِيّاتِ كَأْسِ العالَمِ ال 17 الَّتِي تَسْتَضِيفُ- -ها *T*-2 كُورِيا الجَنُوبِيَّةُ وَ- -اليابان مِن 1 أَيّار إِلَى 30 حُزَيْران	UNIQUE
other	-ها	IN FOCUS
def-NP	المُهاجِمُ سِيباسْتِيان أبرو	REFERENTIAL
name	أبرو	ACTIVATED
name	سِيباسْتِيان أبرو	IN FOCUS
def-NP	الأُورُوغُوايانِيّ سِيرْجِيُو ماركاريان	REFERENTIAL
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
def-NP	-المُنْتَخَبِ الباراغُوايانِيّ	REFERENTIAL
other	-هُ *T*-1	IN FOCUS
other	-هِ	IN FOCUS
noun	عَدَدٌ مِن لاعِبِي- -هِ	UNIQUE
other	-هُم	IN FOCUS
noun	مُهاجِمُ بِي أس فِي أَيْندهُوفِن الهُولَنْدِيِّ ماتيا كيزمان	UNIQUE
other	-هِ	IN FOCUS
noun	مُهاجِمُ رِيال سَرَقُسْطَة الإِسْبانِيِّ سافو ميلوسيفيتش	UNIQUE
other	-هِ	IN FOCUS
def-NP	ال{ِحْتِياطِيُّ خِيسُوس مندوزا	REFERENTIAL
other	-هِ	IN FOCUS
name	آرام الأَوَّلِ	REFERENTIAL
noun	صاحِبِ القَداسَةِ	ACTIVATED
other	-هُ	IN FOCUS
Ø	*-1	IN FOCUS
other	-هُ	IN FOCUS
other	-هُ	IN FOCUS
pron	-هُوَ	IN FOCUS
noun	قَداسَتُ- -هُ	IN FOCUS
Ø	*	ACTIVATED
noun	مَرْجِعٌ دِينِيٌّ أَعْلَى	ACTIVATED
noun	قَداسَتِ- -هِ	ACTIVATED
noun	قَداسَتَ- -هُ	IN FOCUS
noun	-قَداسَتِ- -هِ	IN FOCUS
other	-هُ	IN FOCUS
Ø	*-3	IN FOCUS
Ø	*	IN FOCUS
Ø	*	IN FOCUS
Ø	*	IN FOCUS
Ø	*	IN FOCUS
Ø	*	FAMILIAR
Ø	*	FAMILIAR
noun	قَداسَتُ- -هُ	ACTIVATED
noun	قَداسَتُ- -هُ	FAMILIAR
def-NP	الكاثوليكوس آرام الأَوَّلِ	FAMILIAR
def-NP	ال{ِحْتِفالُ	REFERENTIAL
def-NP	ال{ِحْتِفالَ	ACTIVATED
noun	تَكْرِيمَ المُخْرِجِ بُرْج فازليان	UNIQUE
def-NP	التَكْرِيمِ	IN FOCUS
def-NP	المُخْرِجِ بُرْج فازليان	REFERENTIAL
name	بُرْج فازليان	FAMILIAR
other	-هُ	ACTIVATED
name	بُرْجِ فازليان	FAMILIAR
noun	هَيْبَةِ صاحِبِ القَداسَةِ	REFERENTIAL
noun	هَيْبَتُ- -هُ الصارِمَةُ	ACTIVATED
noun	-فَرَنْسِيَّةٍ أَنِيقَةٍ بَلِيغَةٍ	REFERENTIAL
other	-ها	IN FOCUS
Ø	*	REFERENTIAL
Ø	*	ACTIVATED
name	لُبْنانَ	REFERENTIAL
name	لُبْنانَ	ACTIVATED
name	لُبْنانَ	FAMILIAR
name	لُبْنانَ	ACTIVATED
name	لُبْنانَ	IN FOCUS
name	لُبْنانُ	IN FOCUS
Ø	*	IN FOCUS
other	-هُ	IN FOCUS
name	لُبْنانَ	IN FOCUS
name	لُبْنانَ	IN FOCUS
name	لُبْنانَ	IN FOCUS
other	-هُ	IN FOCUS
name	لُبْنانِ	IN FOCUS
Ø	*	IN FOCUS
Ø	*	IN FOCUS
name	لُبْنانَ	IN FOCUS
other	-هِ	IN FOCUS
name	لُبْنانَ	IN FOCUS
name	لُبْنانَ	IN FOCUS
name	لُبْنانَ	ACTIVATED
other	-هُ	IN FOCUS
name	لُبْنانَ	ACTIVATED
name	لُبْنانَ	IN FOCUS
name	لُبْنانَ	IN FOCUS
name	لُبْنانَ	ACTIVATED
name	لُبْنانَ	IN FOCUS
name	لُبْنانَ	ACTIVATED
pron.oth	-نِي	REFERENTIAL
Ø	*	FAMILIAR
Ø	*	IN FOCUS
pron.oth	-ي	ACTIVATED
Ø	*	IN FOCUS
Ø	*	IN FOCUS
pron.oth	-نِي	IN FOCUS
pron.oth	-أَنا	IN FOCUS
Ø	*	FAMILIAR
Ø	*	IN FOCUS
def-NP	الأَرْمَنِ	REFERENTIAL
Ø	*	IN FOCUS
def-NP	الأَرْمَنُ	FAMILIAR
Ø	*	IN FOCUS
other	-هُم	IN FOCUS
other	-هُم	IN FOCUS
Ø	*	ACTIVATED
Ø	*	IN FOCUS
Ø	*	IN FOCUS
def-NP	الأَرْمَنِ	FAMILIAR
Ø	*	ACTIVATED
other	-هُم	IN FOCUS
Ø	*	IN FOCUS
other	-هِم	IN FOCUS
def-NP	الأَرْمَنَ	ACTIVATED
other	-هُم	IN FOCUS
other	-هِم	IN FOCUS
Ø	*	IN FOCUS
other	-هِم	IN FOCUS
Ø	*	IN FOCUS
noun	كَلامٌ كَ- -ه`ذا	REFERENTIAL
other	-هُ	IN FOCUS
def-NP	الكِبارِ	REFERENTIAL
other	-هِم	IN FOCUS
noun	-بَساطَتِ- -هِم	REFERENTIAL
def-NP	-البَساطَةِ نَفْسِ- -ها	ACTIVATED
other	-ها	IN FOCUS
name	أَرْمِينِيا	REFERENTIAL
name	أَرْمِينِيا	FAMILIAR
name	أَرْمِينِيا	FAMILIAR
name	أَرْمِينِيا	FAMILIAR
name	أَرْمِينِيا	ACTIVATED
noun	بُلْدانِ العالَمِ	REFERENTIAL
other	تِلْكَ البُلْدانِ	ACTIVATED
noun	قِيَماً إِنْسانِيَّةً	REFERENTIAL
other	-ها	IN FOCUS
noun	كُلُّ أَرْمَنِيٍّ	REFERENTIAL
Ø	*	IN FOCUS
Ø	*	IN FOCUS
other	-هُ	IN FOCUS
noun	كُلِّ أَرْمَنِيٍّ	ACTIVATED
Ø	*	IN FOCUS
Ø	*	IN FOCUS
noun	كُلِّ أَرْمَنِيٍّ	FAMILIAR
Ø	*	IN FOCUS
Ø	*	IN FOCUS
other	-هِ	IN FOCUS
other	-هُ	ACTIVATED
other	-هُ	IN FOCUS
other	-هُ	IN FOCUS
other	-هُ	IN FOCUS
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
other	ه`ذا الكَلامَ	REFERENTIAL
other	-هِ	IN FOCUS
other	-نا	REFERENTIAL
Ø	*	IN FOCUS
other	ه`ذا ال " جَوْهَرِ الوُجُودِ " اللُبْنانِيِّ الفَرِيدِ	UNIQUE
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
noun	{ِنْفِتاحٍ	REFERENTIAL
pron	هُوَ	IN FOCUS
other	دُخُولُ لُبْنانَ فِي العَوْلَمَةِ بِ- -سُطُوعٍ ثَقافِيٍّ وَ- -حَضارِيٍّ	UNIQUE
Ø	*T*-1	IN FOCUS
def-NP	البُلْدانُ الضَعِيفَةُ	REFERENTIAL
other	-ها	IN FOCUS
other	-ها	IN FOCUS
def-NP	التَشَرُّدُ مِن أَرْمِينِيا	REFERENTIAL
Ø	*	IN FOCUS
Ø	*	IN FOCUS
noun	كَلاماً عَن لُبْنانَ	REFERENTIAL
other	-هُ	IN FOCUS
other	8 مَدارِسَ	REFERENTIAL
other	-ها	IN FOCUS
noun	ثَمانِيَةُ مَشارِيعَ تَرْبَوِيَّةٍ	ACTIVATED
other	-ها	IN FOCUS
def-NP	البِقاعِ الغَرْبِيِّ وَ- -راشيا	UNIQUE
noun	مِنْطَقَتَيْ البِقاعِ الغَرْبِيِّ وَ- -راشيا	ACTIVATED
def-NP	المِنْطَقَةِ	IN FOCUS
other	ه`ذِهِ المَناطِقِ	FAMILIAR
other	ه`ذِهِ المَناطِقِ	ACTIVATED
other	ه`ذِهِ المَناطِقِ	IN FOCUS
other	-ها	IN FOCUS
def-NP	البِقاعِ الغَرْبِيِّ	REFERENTIAL
def-NP	البِقاعِ الغَرْبِيِّ	ACTIVATED
def-NP	البِقاعِ الغَرْبِيِّ	IN FOCUS
def-NP	-البِقاعِ الغَرْبِيِّ	FAMILIAR
name	-راشيا	REFERENTIAL
name	-راشيا	ACTIVATED
name	-راشيا	IN FOCUS
name	-راشيا	FAMILIAR
name	مُراد وَ- -قُبْلان	REFERENTIAL
noun	وَزِيرِ التَرْبِيَةِ وَ- -التَعْلِيمِ العالِي عَبْد الرَحِيم مُراد , وَ- -رَئِيسِ المَجْلِسِ قُبْلان قُبْلان	ACTIVATED
name	مُراد	REFERENTIAL
noun	وَزِيرِ التَرْبِيَةِ وَ- -التَعْلِيمِ العالِي عَبْد الرَحِيم مُراد	ACTIVATED
name	مُراد	FAMILIAR
Ø	*	ACTIVATED
Ø	*	IN FOCUS
Ø	*	IN FOCUS
name	-قُبْلان	REFERENTIAL
noun	-رَئِيسِ المَجْلِسِ قُبْلان قُبْلان	ACTIVATED
name	قُبْلان	ACTIVATED
other	-هِ	IN FOCUS
Ø	*	IN FOCUS
other	-ِي	IN FOCUS
Ø	*	ACTIVATED
noun	-رَئِيسِ- -هِ	IN FOCUS
Ø	*	IN FOCUS
noun	مَجْلِسُ الجَنُوبِ	REFERENTIAL
def-NP	المَجْلِسِ	IN FOCUS
noun	مَجْلِسُ الجَنُوبِ	ACTIVATED
def-NP	-المَجْلِسِ	FAMILIAR
other	-هِ	IN FOCUS
noun	-مَدْرَسَةٍ فِي خربة روحا	UNIQUE
other	-ها	IN FOCUS
noun	{ِحْتِفالاتٌ فِي ه`ذِهِ المُناسَباتِ	UNIQUE
other	-ها	IN FOCUS
other	ه`ذِهِ ال{ِحْتِفالاتُ	ACTIVATED
other	ه`ذِهِ اللِقاءاتُ	IN FOCUS
Ø	*	IN FOCUS
def-NP	العَدِيدُ مِن أَبْناءِ ه`ذِهِ البَلْداتِ وَ- -القُرَى	UNIQUE
Ø	*	IN FOCUS
Ø	*	IN FOCUS
def-NP	الدَوْرَ الوَطَنِيَّ الإِنْمائِيَّ	REFERENTIAL
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
other	-هُ	IN FOCUS
name	فِلَسْطِينَ	REFERENTIAL
name	فِلَسْطِينَ	IN FOCUS
other	-ها	IN FOCUS
other	-ها	IN FOCUS
name	فِلَسْطِينَ	FAMILIAR
name	فِلَسْطِينَ , الجَرِيحَةِ	IN FOCUS
noun	-أَهْلُ- -نا	REFERENTIAL
other	-هُم	IN FOCUS
noun	-أَهْلِ- -ها	IN FOCUS
noun	أَهْلِ- -نا	IN FOCUS
other	-أُمَّةُ العَرَبِ	REFERENTIAL
Ø	*	IN FOCUS
noun	أُمَّةٌ	REFERENTIAL
other	-ها	IN FOCUS
other	-ها	IN FOCUS
def-NP	اللّ`هُ	REFERENTIAL
Ø	*	IN FOCUS
other	-نا	REFERENTIAL
other	-نا	ACTIVATED
other	-نا	IN FOCUS
noun	-شَعْبِ- -نا	REFERENTIAL
noun	شَعْبٌ بِ- -أَكْمَلِ- -هِ	FAMILIAR
other	-كُم	REFERENTIAL
other	-كُم	IN FOCUS
noun	شَعْبٌ	REFERENTIAL
other	-هِ	IN FOCUS
def-NP	العالَمِ أَجْمَعَ	REFERENTIAL
other	-هِ	IN FOCUS
def-NP	العالَمُ	IN FOCUS
def-NP	الصَمْتَ العَرَبِيَّ	REFERENTIAL
pron	هُوَ	IN FOCUS
def-NP	العَدُوَّ	REFERENTIAL
other	-هِ	IN FOCUS
noun	صُوَرُ جِنِين	REFERENTIAL
def-NP	الصُوَرَ الَّتِي كانَ سَ- -يُشاهِدُ- -ها *T*-1 باوِل فِي مُخَيَّمِ جِنِين	FAMILIAR
Ø	*	IN FOCUS
name	جِنِين	REFERENTIAL
noun	مُخَيَّمِ جِنِين	ACTIVATED
noun	مُخَيَّمِ جِنِين	FAMILIAR
noun	مُخَيَّمِ جِنِين	FAMILIAR
name	جِنِين	ACTIVATED
noun	مُخَيَّمَ جِنِين	IN FOCUS
def-NP	المُخَيَّمَ	IN FOCUS
other	-هُ	IN FOCUS
def-NP	المُخَيَّمِ	ACTIVATED
noun	وَزِيرُ الخارِجِيَّةِ كُولِن باوِل	UNIQUE
other	-هِ	IN FOCUS
name	-باوِل	ACTIVATED
name	باوِل	ACTIVATED
Ø	*	IN FOCUS
other	-هِ	IN FOCUS
Ø	*	ACTIVATED
Ø	*	IN FOCUS
other	-هِ	IN FOCUS
noun	وَزِيرَ الخارِجِيَّةِ الأَمِيرْكِيَّ	IN FOCUS
other	-هُ	IN FOCUS
other	-هُ	IN FOCUS
noun	وَزِيرُ الخارِجِيَّةِ الأَمِيرْكِيُّ	ACTIVATED
Ø	*	IN FOCUS
other	-هِ	IN FOCUS
noun	وَزِيرُ الخارِجِيَّةِ	ACTIVATED
other	-هِ	IN FOCUS
Ø	*	IN FOCUS
other	-هِ	IN FOCUS
noun	وَزِيرِ الخارِجِيَّةِ الأَمِيرْكِيِّ كُولِن باوِل	FAMILIAR
name	كُولِن باوِل	ACTIVATED
noun	وَزِيرَ الخارِجِيَّةِ الأَمِيرْكِيَّ	ACTIVATED
other	-هِ	IN FOCUS
other	-هُ	IN FOCUS
Ø	*	IN FOCUS
Ø	*	IN FOCUS
name	رَئِيسِ السُلْطَةِ الفِلَسْطِينِيَّةِ ياسِر عَرَفات	UNIQUE
def-NP	الرَئِيسِ عَرَفات	ACTIVATED
name	عَرَفات	FAMILIAR
other	-هِ	IN FOCUS
name	عَرَفات	ACTIVATED
other	-هِ	IN FOCUS
name	-عَرَفات	IN FOCUS
name	رام اللّ`ه	REFERENTIAL
name	رام اللّ`ه	ACTIVATED
def-NP	الجَيْشِ الإِسْرائِيلِيِّ	REFERENTIAL
Ø	*	IN FOCUS
def-NP	المَوْكِبِ الرَسْمِيِّ لِ- -باوِل	UNIQUE
other	ه`ذا المَوْكِبُ	IN FOCUS
noun	جُثَثِ القَتْلَى الفِلَسْطِينِيِّينَ الَّذِينَ سَقَطُوا *T*-2 فِي مَعارِكِ الأَيّامِ الماضِيَةِ	UNIQUE
other	-ها	IN FOCUS
other	-ها	IN FOCUS
def-NP	الصُوَرَ	REFERENTIAL
other	-ها	IN FOCUS
def-NP	المَشاهِدِ	REFERENTIAL
other	-ها	IN FOCUS
noun	طَوّافَتِ- -هِ العَسْكَرِيَّةِ	REFERENTIAL
noun	-طَوّافَتِ- -هِ	ACTIVATED
def-NP	الهُجُومِ	REFERENTIAL
other	-هُ	IN FOCUS
def-NP	القَصْفِ المُتَبادَلِ	REFERENTIAL
other	-هُ	ACTIVATED
name	شارُون	REFERENTIAL
Ø	*	IN FOCUS
name	شارُون	FAMILIAR
name	شارُون	ACTIVATED
noun	-تِسْعٌ	REFERENTIAL
pron	هِيَ	IN FOCUS
other	50 جُثَّةً أُخْرَى مَفْقُودَةٍ	UNIQUE
other	-ها	IN FOCUS
other	-ها	IN FOCUS
other	ه`ذِهِ الجُثَثِ	IN FOCUS
other	-ها	IN FOCUS
other	" الجُثَثِ المُخْتَفِيَةِ "	ACTIVATED
def-NP	القَرارِ	REFERENTIAL
other	-هُ	IN FOCUS
other	-هِ	IN FOCUS
noun	مَحْكَمَةُ العَدْلِ العُلْيا الإِسْرائِيلِيَّةُ	UNIQUE
Ø	*	IN FOCUS
noun	دَمارٍ وَ- -خَرابٍ	REFERENTIAL
other	-هُ	IN FOCUS
def-NP	اللُبْنانِيِّينَ	REFERENTIAL
other	نَحْنُ الَّذِينَ عِشنا *T*-3 {ِجْتِياحَ الجَيْشِ الإِسْرائِيلِيِّ لِ- -مُدُنِ- -نا وَ- 0 -رَأَينا *T*-8 ما خَلَّفَ- * -هُ *T*-4 وَراءَ- -هُ	IN FOCUS
other	-نا	IN FOCUS
Ø	*T*-8	IN FOCUS
noun	{ِجْتِياحَ الجَيْشِ الإِسْرائِيلِيِّ	REFERENTIAL
Ø	*	IN FOCUS
other	-هُ	IN FOCUS
def-NP	البُيُوتِ الَّتِي طارَت جُدْرانُ- -ها *T*-2 وَ- -أَسْقُفُ- -ها	UNIQUE
other	-ها	IN FOCUS
other	-ها	IN FOCUS
noun	مَنازِلُ	REFERENTIAL
other	-ها	IN FOCUS
other	-هُم	REFERENTIAL
def-NP	النِساءُ وَ- -الأَطْفالُ	IN FOCUS
def-NP	الرِجالُ	REFERENTIAL
Ø	*-2	IN FOCUS
Ø	*	IN FOCUS
other	-هُم	IN FOCUS
Ø	*-5	IN FOCUS
noun	بَعْضُ- -هُم	REFERENTIAL
Ø	*-3	IN FOCUS
def-NP	-البَعْضُ الآخَرُ	REFERENTIAL
other	-هُ	IN FOCUS
other	-هُ	IN FOCUS
other	-هِ	IN FOCUS
noun	مُهِمَّتَ- -هُ	REFERENTIAL
other	-ها	IN FOCUS
noun	فَشَلِ- -ها	REFERENTIAL
other	-ه`ذا الفَشَلِ	IN FOCUS
def-NP	المَلِكِ الحَكِيمِ	REFERENTIAL
other	-هُ	IN FOCUS
other	-هُ	IN FOCUS
Ø	*	IN FOCUS
other	-هِ	IN FOCUS
Ø	*	IN FOCUS
other	شَعْبُ- -هُ *T*-1	REFERENTIAL
Ø	*	IN FOCUS
noun	نَهْرٍ	REFERENTIAL
other	-هِ	IN FOCUS
def-NP	-الجُنُونِ	REFERENTIAL
other	ه`ذا الجُنُونِ	IN FOCUS
other	-نا	REFERENTIAL
other	-نا	IN FOCUS
Ø	*	IN FOCUS
Ø	*	IN FOCUS
other	-نا	IN FOCUS
Ø	*	ACTIVATED
other	-نا	IN FOCUS
other	-كَ	REFERENTIAL
other	-كَ	IN FOCUS
other	-كَ	IN FOCUS
other	-كَ	IN FOCUS
other	-كَ	IN FOCUS
other	-كَ	IN FOCUS
other	-كَ	IN FOCUS
noun	قانُونَ تَطْوِيرِ السُوقِ المالِيَّةِ وَ- -العُقُودِ ال{ِئْتِمانِيَّةِ	UNIQUE
other	-ه`ذا القانُونِ	ACTIVATED
other	-ه`ذا القانُونِ	IN FOCUS
Ø	*	IN FOCUS
other	-هُ	IN FOCUS
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
other	-ه`ذا القانُونِ	IN FOCUS
noun	مَشْرُوعَ قانُونٍ 0 يُنَظِّمُ *T*-1 هَيْئاتِ ال{ِسْتِثْمارِ الجَماعِيِّ بِ- -القِيَمِ المَنْقُولَةِ	UNIQUE
other	-هِ	IN FOCUS
other	-هُ	IN FOCUS
def-NP	المِلْكِيَّةِ المُشْتَرَكَةِ	REFERENTIAL
other	-ها	IN FOCUS
noun	قانُونَ العُقُودِ ال{ِئْتِمانِيَّةِ	REFERENTIAL
Ø	*	IN FOCUS
noun	-جَمِيعِ العَمَلِيّاتِ المالِيَّةِ المُتَشَعِّبَةِ	UNIQUE
other	-ها	IN FOCUS
noun	مَشْرُوعُ قانُونِ البَلَدِيّاتِ	REFERENTIAL
other	-هِ	IN FOCUS
other	-هُ	IN FOCUS
other	-هُ	IN FOCUS
other	-هِ	IN FOCUS
other	-هِ	IN FOCUS
other	-ه`ذا المَشْرُوعُ	ACTIVATED
Ø	*T*-1	IN FOCUS
other	-هِ	IN FOCUS
noun	-قانُونُ البَلَدِيّاتِ الصادِرُ بِ- -المَرْسُومِ ال{ِشْتِراعِيِّ 118 / 77	IN FOCUS
def-NP	القانُونُ	IN FOCUS
Ø	*	IN FOCUS
