the N	el Croacia	REFERENTIAL
the N	el que	ACTIVATED
the N	el que _ el voto	IN FOCUS
the N	el presidencial	FAMILIAR
dem.prox N	este presidencial	FAMILIAR
(other) pron	que	REFERENTIAL
the N	que el oposición el 3 enero ,	IN FOCUS
the N	el encuesta	ACTIVATED
the N	el sondeo	IN FOCUS
the N	el oposición	REFERENTIAL
(other) pron	que	ACTIVATED
(other) pron	que parlamentario	IN FOCUS
the N	el " que el pasado 3	FAMILIAR
a N	uno postelectoral	FAMILIAR
N?	3 enero	REFERENTIAL
other	pasado 3	FAMILIAR
the N	el enero	FAMILIAR
the N	el enero	FAMILIAR
the N	el 3 enero	REFERENTIAL
the N	el pasado 3	FAMILIAR
the N	el parlamentario	FAMILIAR
dem.med N	ese comicio	ACTIVATED
the N	el voto	REFERENTIAL
the N	el sufragio	ACTIVATED
the N	según el que el oposición el 3 enero , Mesic el el que _ el voto .	UNIQUE
the N	aspirante el que parlamentario	UNIQUE
(other) pron	quien	IN FOCUS
the N	quien el encuesta el sufragio 16 que el , Granic	IN FOCUS
other	, ,	FAMILIAR
(other) pron	que	IN FOCUS
the N	que el presidencial	IN FOCUS
name	Budisa	ACTIVATED
Ø	_	IN FOCUS
name	Budisa	IN FOCUS
name	Budisa ,	FAMILIAR
name	Budisa	FAMILIAR
name	Budisa	ACTIVATED
pron	él	IN FOCUS
(other) pron	que	REFERENTIAL
the N	que el , Granic	IN FOCUS
name?	, Granic	REFERENTIAL
name?	, Granic Granic	IN FOCUS
(other) pron	cuyo	ACTIVATED
the N	cuyo el ( ) Tudjman	IN FOCUS
the N	su Drazen aspirante el que parlamentario quien el encuesta el sufragio 16 que el , Granic .	UNIQUE
N	popularidad Mesic	REFERENTIAL
other	su "	FAMILIAR
other	( )	REFERENTIAL
name?	( ) Tudjman	IN FOCUS
the N	el HDZ	FAMILIAR
other	su	IN FOCUS
the N	el Tudjman	FAMILIAR
the N	el sondeo popularidad Mesic Granic cuyo el ( ) Tudjman .	UNIQUE
the N	el " ( )	UNIQUE
the N	el Federal	REFERENTIAL
the N	el Yugoslavia	FAMILIAR
the N	el Socialista	ACTIVATED
N	1991	REFERENTIAL
N	1991	FAMILIAR
the N	el Croacia el Federal 1991	UNIQUE
the N	el Croacia	FAMILIAR
(other) pron	que	REFERENTIAL
the N	que el pasado 3	IN FOCUS
other	( )	REFERENTIAL
other	( ) )	IN FOCUS
the N	el SDP-HSLS	FAMILIAR
(other) pron	que	IN FOCUS
the N	el SDP-HSLS	FAMILIAR
the N	el SDP-HSLS	ACTIVATED
Ø	_	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
pron	tanto él Budisa	REFERENTIAL
Ø	_	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
other	ambos	ACTIVATED
the N	el poder	REFERENTIAL
the N	el poder	FAMILIAR
the N	el que	REFERENTIAL
the N	el que Tudjman	IN FOCUS
pron	que tanto él Budisa _ el poder _ el el que Tudjman _ país financiero	UNIQUE
pron	todo él	ACTIVATED
the N	el represión	TYPE IDENTIFIABLE
the N	el corrupción	TYPE IDENTIFIABLE
(other) pron	que	REFERENTIAL
N	que ambos antiguo presidente	IN FOCUS
(other) pron	que	REFERENTIAL
the N	que _ el país prestado	IN FOCUS
the N	el voto	REFERENTIAL
the N	el sufragio	IN FOCUS
(other) pron	que	REFERENTIAL
(other) pron	que	IN FOCUS
dem.prox N	que este presidencial Mesic	IN FOCUS
other	( )	REFERENTIAL
other	( ) )	IN FOCUS
other	( )	REFERENTIAL
other	( ) )	IN FOCUS
other	( )	FAMILIAR
(other) pron	que	IN FOCUS
(other) pron	que parlamentario	IN FOCUS
(other) pron	que parlamentario parlamentario	IN FOCUS
other	( )	REFERENTIAL
other	( ) )	IN FOCUS
other	( )	REFERENTIAL
other	( ) ,	IN FOCUS
other	( )	REFERENTIAL
other	( ) )	IN FOCUS
(other) pron	que	REFERENTIAL
the N	que 1991 el Croacia	IN FOCUS
N	1994	REFERENTIAL
N	1994	ACTIVATED
name	Parlamento	REFERENTIAL
the N	el Parlamento	FAMILIAR
pron	él 1994 _ Parlamento	UNIQUE
pron	él 1994 _ Parlamento .	IN FOCUS
(other) pron	que	REFERENTIAL
the N	que el presidente	IN FOCUS
the N	el año	TYPE IDENTIFIABLE
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
N	electorado	REFERENTIAL
Ø	_	IN FOCUS
name	Izquierda Unida	REFERENTIAL
name	IU	ACTIVATED
N	su formación	IN FOCUS
name	IU	IN FOCUS
Ø	_	IN FOCUS
name	IU	ACTIVATED
name	Estado	REFERENTIAL
name	Gobierno	ACTIVATED
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
Ø	_	IN FOCUS
name	Cardenal	ACTIVATED
(other) pron	que	REFERENTIAL
the N	que el Doñana	IN FOCUS
the N	el Doñana	REFERENTIAL
the N	el ecológico	ACTIVATED
the N	el el que el Doñana	UNIQUE
name	Boliden	ACTIVATED
Ø	_	IN FOCUS
pron	él	ACTIVATED
the N	ayuda el el que el Doñana	UNIQUE
the N	el ayuda	ACTIVATED
the N	el ayuda el el que el Doñana	UNIQUE
the N	el el ayuda	ACTIVATED
the N	el Junta	REFERENTIAL
the N	el Junta	ACTIVATED
the N	el Andalucía	IN FOCUS
name	Gobierno Chaves	IN FOCUS
the N	el el Junta	REFERENTIAL
the N	el el Andalucía	ACTIVATED
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
(other) pron	que	ACTIVATED
other	su	IN FOCUS
N	su formación ,	IN FOCUS
Ø	_	IN FOCUS
(other) pron	que	IN FOCUS
dem.prox N	que este actitud el andaluz "	IN FOCUS
name	Romero	IN FOCUS
Ø	_	IN FOCUS
the N	el IU-LV-CA	IN FOCUS
other	su	IN FOCUS
Ø	_	IN FOCUS
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
Ø	_	REFERENTIAL
pron	él	IN FOCUS
(other) pron	que	REFERENTIAL
the N	que el ecológico	IN FOCUS
name?	, Gutiérrez	REFERENTIAL
name?	, Gutiérrez Gutiérrez	IN FOCUS
the N	el 'Erika'	REFERENTIAL
Ø	_	IN FOCUS
other	su	IN FOCUS
Ø	_	TYPE IDENTIFIABLE
the N	" el 'Erika' _ su _ él ,	UNIQUE
dem.prox N	este actitud	IN FOCUS
the N	el andaluz	REFERENTIAL
name	Andalucía	ACTIVATED
other	su	IN FOCUS
the N	el Gobierno Chaves	REFERENTIAL
(other) pron	que	IN FOCUS
(other) pron	que _ negativo	IN FOCUS
N	consumo energético	REFERENTIAL
N	consumo	ACTIVATED
N	consumo	IN FOCUS
N?	, su peseta	REFERENTIAL
N?	, su peseta peseta	IN FOCUS
the N	el solar	REFERENTIAL
dem.prox N	este industria	IN FOCUS
(other) pron	que	REFERENTIAL
other	( )	IN FOCUS
other	( ) )	IN FOCUS
(other) pron	que	IN FOCUS
(other) pron	que	IN FOCUS
(other) pron	que consumo "	IN FOCUS
other	( )	REFERENTIAL
other	( ) )	IN FOCUS
the N	el BID	ACTIVATED
the N	el BID	FAMILIAR
name	BID	ACTIVATED
the N	el BID	IN FOCUS
N?	120 dólar	REFERENTIAL
dem.med N	ese cantidad	ACTIVATED
the N	el recurso	ACTIVATED
the N	el el BID	ACTIVATED
the N	el BID	IN FOCUS
the N	el andino	REFERENTIAL
N	sistema educativo	ACTIVATED
other	su	IN FOCUS
the N	uno el andino	REFERENTIAL
the N	uno 367 que el BID sistema educativo su peruano	ACTIVATED
N	programa	FAMILIAR
N	programa	ACTIVATED
(other) pron	que	REFERENTIAL
the N	que el BID sistema educativo su peruano	IN FOCUS
the N	el uno 367 que el BID sistema educativo su peruano	UNIQUE
the N	el uno , bachillerato	ACTIVATED
N	primero trienio	ACTIVATED
N	, bachillerato	REFERENTIAL
N	, bachillerato bachillerato	IN FOCUS
(other) pron	que	REFERENTIAL
(other) pron	que ciento	IN FOCUS
name	PNV	REFERENTIAL
N	su formación	IN FOCUS
name	PNV	ACTIVATED
dem.prox N	este partido	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
name	PNV	ACTIVATED
the N	el PNV	IN FOCUS
N	su partido	ACTIVATED
(other) pron	yo	IN FOCUS
name	PNV	FAMILIAR
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
Ø	_	IN FOCUS
other	su	IN FOCUS
(other) pron	que	ACTIVATED
other	su	IN FOCUS
the N	su el afectado ,	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
the N	el peneuvista	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
other	su	IN FOCUS
name	PP	REFERENTIAL
the N	el PP	ACTIVATED
the N	el PP	ACTIVATED
name	PSOE	REFERENTIAL
the N	el PSOE	ACTIVATED
dem.prox N	este partido	REFERENTIAL
pron	él	IN FOCUS
Ø	_	IN FOCUS
the N	el PP el PSOE	ACTIVATED
other	su	IN FOCUS
Ø	_	IN FOCUS
(other) pron	que	REFERENTIAL
the N	que el callejero	IN FOCUS
the N	el afectado	ACTIVATED
N	su representante	IN FOCUS
the N	el callejero	REFERENTIAL
(other) pron	que	IN FOCUS
N	que su formación "	IN FOCUS
N	rueda prensa	REFERENTIAL
the N	el informativo	ACTIVATED
the N	el informativo	FAMILIAR
(other) pron	que	REFERENTIAL
N	que su representante	IN FOCUS
dem.prox N	este hecho	ACTIVATED
pron	él	IN FOCUS
N	amenaza anónimo	REFERENTIAL
pron	él	IN FOCUS
N	amenaza PNV	REFERENTIAL
dem.prox N	este amenaza	ACTIVATED
dem.prox	este	ACTIVATED
name	Ricardo Ynestrillas	REFERENTIAL
dem.prox N	este persona	IN FOCUS
N?	todo extremo	REFERENTIAL
pron	él	IN FOCUS
Ø	_	IN FOCUS
other	, ,	REFERENTIAL
the N	, , el informativo ,	IN FOCUS
pron	él	IN FOCUS
other	su	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
Ø	_	ACTIVATED
N	que él su vehículo	UNIQUE
pron	él	IN FOCUS
the N	el denuncia	REFERENTIAL
the N	el denuncia	ACTIVATED
N	victimismo	REFERENTIAL
(other) pron	él otro	ACTIVATED
(other) pron	donde	REFERENTIAL
N	donde agente FBI nueve cadáver ,	IN FOCUS
name	cuatro cartel que su Amado Carrillo	ACTIVATED
dem.med N	ese rancho	IN FOCUS
the N	el confiscado	IN FOCUS
(other) pron	que	FAMILIAR
the N	que el República	IN FOCUS
pron	él	ACTIVATED
name	FBI	REFERENTIAL
other	( )	ACTIVATED
other	( ) )	IN FOCUS
name	FBI	ACTIVATED
other	( )	FAMILIAR
other	( ) )	IN FOCUS
name	FBI	FAMILIAR
name	FBI	FAMILIAR
N	agente FBI	REFERENTIAL
the N	agente especialista el ( )	ACTIVATED
N	nueve cadáver	REFERENTIAL
the N	el el narcotráfico	ACTIVATED
N	nueve cadáver	ACTIVATED
the N	el óseo	ACTIVATED
pron	él	IN FOCUS
N	nueve cadáver	FAMILIAR
the N	el cuatro donde agente FBI nueve cadáver ,	UNIQUE
(other) pron	que	ACTIVATED
name	que cuatro cartel que su Amado Carrillo	IN FOCUS
the N	el excavación	IN FOCUS
the N	el excavación	IN FOCUS
the N	el cartel Carrillo , ,	FAMILIAR
the N	el operación	ACTIVATED
the N	el excavación	IN FOCUS
the N	el operación	IN FOCUS
the N	el bilateral	ACTIVATED
N	indicio común	REFERENTIAL
the N	indicio el confiscado	FAMILIAR
the N	especialista el ( )	UNIQUE
the N	el FBI	ACTIVATED
the N	72 el ( )	FAMILIAR
the N	el operativo	ACTIVATED
N	apoyo FBI	ACTIVATED
N	especialista estadounidense	IN FOCUS
N	72 FBI medicina forense informática	FAMILIAR
(other) pron	que	REFERENTIAL
name	que su Amado Carrillo	IN FOCUS
N	cartel Carrillo , ,	FAMILIAR
other	su	REFERENTIAL
name	Amado Carrillo	IN FOCUS
other	, ,	FAMILIAR
other	, , ,	IN FOCUS
pron	él	REFERENTIAL
pron	él 22 que 1999	IN FOCUS
(other) pron	que	REFERENTIAL
(other) pron	que 1999	IN FOCUS
the N	el narcotráfico	REFERENTIAL
N	narcotráfico	FAMILIAR
the N	sólo el el narcotráfico	UNIQUE
the N	el nueve cadáver	ACTIVATED
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
name	Madrazo	ACTIVATED
the N	el fiscal	IN FOCUS
name	Madrazo	IN FOCUS
Ø	_	IN FOCUS
other	su	ACTIVATED
name	Madrazo	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
the N	el general	ACTIVATED
(other) pron	que	REFERENTIAL
(other) pron	que narcotraficante	IN FOCUS
pron?	seis él	REFERENTIAL
other	su	IN FOCUS
Ø	_	IN FOCUS
other	su	IN FOCUS
(other) pron	quien	REFERENTIAL
the N	quien _ el Procuraduría México 72 el ( )	IN FOCUS
N	senador	ACTIVATED
the N	el Procuraduría	REFERENTIAL
the N	el República	FAMILIAR
the N	el PGR	ACTIVATED
name	México	REFERENTIAL
name	México	ACTIVATED
name	México	IN FOCUS
name	México	ACTIVATED
the N	a quien _ el Procuraduría México 72 el ( )	UNIQUE
the N	explicación el operativo el que _ Defensa	ACTIVATED
the N	Madrazo senador a quien _ el Procuraduría México 72 el ( ) .	UNIQUE
N?	su senador	ACTIVATED
the N	el reunión	ACTIVATED
(other) pron	que	REFERENTIAL
(other) pron	que _ Defensa	IN FOCUS
the N	el el que apoyo FBI México medicina forense otro el que especialista estadounidense el excavación	ACTIVATED
(other) pron	que	REFERENTIAL
the N	que apoyo FBI México medicina forense otro el que especialista estadounidense el excavación	IN FOCUS
N	medicina forense	REFERENTIAL
N	medicina forense	FAMILIAR
the N	el que	REFERENTIAL
the N	el que especialista estadounidense el excavación	IN FOCUS
other	( )	REFERENTIAL
other	( ) )	IN FOCUS
other	su	IN FOCUS
the N	el FAO	ACTIVATED
the N	el FAO	IN FOCUS
the N	el FAO	IN FOCUS
N	almidón	REFERENTIAL
N	almidón	ACTIVATED
the N	el almidón	IN FOCUS
(other) pron	que	IN FOCUS
(other) pron	que	IN FOCUS
(other) pron	que cultivo sagú	IN FOCUS
(other) pron	que cultivo sagú ,	IN FOCUS
N	almidón	ACTIVATED
the N	el almidón	REFERENTIAL
the N	el el almidón	ACTIVATED
N	estudio almidón	FAMILIAR
the N	el desarrollo	REFERENTIAL
dem.prox N	este país	ACTIVATED
other	su	IN FOCUS
the N	, el FAO	REFERENTIAL
the N	, el FAO FAO	IN FOCUS
name	Satin	ACTIVATED
Ø	_	IN FOCUS
N	sector privado	REFERENTIAL
Ø	_	IN FOCUS
N	cultivo sagú	REFERENTIAL
(other) pron	que	ACTIVATED
(other) pron	que almidón	IN FOCUS
other	su	IN FOCUS
other	su	IN FOCUS
pron	él	IN FOCUS
other	su	IN FOCUS
N?	su su aceite	REFERENTIAL
(other) pron	que	IN FOCUS
the N	el el que almidón su su aceite que él .	UNIQUE
N	, estudio almidón	TYPE IDENTIFIABLE
N	entre su , estudio almidón .	UNIQUE
(other) pron	que	REFERENTIAL
the N	que Ecuador el que economía	IN FOCUS
Ø	_	IN FOCUS
(other) pron	que	FAMILIAR
the N	que el consumo	IN FOCUS
the N	el especulación	FAMILIAR
the N	el especulación	ACTIVATED
name	Ecuador	REFERENTIAL
name	Ecuador	FAMILIAR
name	Ecuador	FAMILIAR
name	Ecuador	FAMILIAR
N?	que economía	REFERENTIAL
the N	el "	FAMILIAR
the N	el "	FAMILIAR
the N	el "	FAMILIAR
dem.prox N	este medida	IN FOCUS
the N	el cuyo aplicación _ _ el crisis	FAMILIAR
the N	el que economía	REFERENTIAL
the N	anuncio el "	FAMILIAR
the N	el Gobierno	REFERENTIAL
the N	el Gobierno	FAMILIAR
other	su	IN FOCUS
name	Estado	ACTIVATED
Ø	_	ACTIVATED
the N	el Gobierno	ACTIVATED
the N	el Ejecutivo	ACTIVATED
the N	el Ejecutivo	ACTIVATED
the N	el el Gobierno	REFERENTIAL
the N	el control	ACTIVATED
the N	el control	ACTIVATED
the N	el encargado	ACTIVATED
the N	el Usuarios	REFERENTIAL
the N	el Tribuna	ACTIVATED
N	aumento ciento	REFERENTIAL
the N	el el precio	FAMILIAR
name	EFE	REFERENTIAL
name	EFE	FAMILIAR
name?	, Troya	REFERENTIAL
name?	, Troya Troya	IN FOCUS
Ø	_	IN FOCUS
name	Troya	FAMILIAR
the N	el básico	REFERENTIAL
N	producto básico	FAMILIAR
the N	el el básico	REFERENTIAL
N	precio producto	ACTIVATED
the N	el consumo	IN FOCUS
the N	el precio	ACTIVATED
pron	él	IN FOCUS
the N	el precio	FAMILIAR
Ø	_	IN FOCUS
the N	el producto	ACTIVATED
the N	el precio	ACTIVATED
the N	el coste	IN FOCUS
pron	él	IN FOCUS
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
Ø	_	IN FOCUS
name	Mahuad	FAMILIAR
name	Mahuad	ACTIVATED
pron	él	IN FOCUS
Ø	_	IN FOCUS
other	su	IN FOCUS
Ø	_	IN FOCUS
(other) pron	cuyo	REFERENTIAL
the N	cuyo Guayaquil - Ecuador - donde local donde anuncio el "	IN FOCUS
name?	- Ecuador -	REFERENTIAL
(other) pron	donde	IN FOCUS
the N	donde local donde anuncio el "	IN FOCUS
(other) pron	donde	REFERENTIAL
the N	donde anuncio el "	IN FOCUS
the N	el comerciante	REFERENTIAL
Ø	_	IN FOCUS
(other) pron	que	REFERENTIAL
the N	que el consumidor	IN FOCUS
the N	el consumidor	REFERENTIAL
the N	el consumidor	FAMILIAR
Ø	_	IN FOCUS
the N	el detergente	REFERENTIAL
other	su	IN FOCUS
N	uno monja	REFERENTIAL
Ø	_	IN FOCUS
(other) pron	que	REFERENTIAL
(other) pron	que _ )	IN FOCUS
the N	el ciudadanía	REFERENTIAL
the N	el indígena	ACTIVATED
Ø	_	IN FOCUS
Ø	_	IN FOCUS
the N	el habitante	ACTIVATED
the N	el población	ACTIVATED
other	( )	REFERENTIAL
(other) pron	que	IN FOCUS
the N	que el "	IN FOCUS
the N	el Gobierno el precio su _ bajar	UNIQUE
dem.prox	este	ACTIVATED
the N	el Mahuad el " el especulación ,	IN FOCUS
(other) pron	que	REFERENTIAL
(other) pron	que _ Estado	IN FOCUS
(other) pron	cuando	REFERENTIAL
dem.prox N	cuando este medida ,	IN FOCUS
dem.prox N	el Mahuad el " el especulación , el cuando este medida , el producto Troya .	UNIQUE
the N	Mahuad _ el precio	UNIQUE
the N	el anuncio	IN FOCUS
the N	Mahuad _ el precio el anuncio él _ su _ el habitante .	UNIQUE
(other) pron	que	REFERENTIAL
the N	que el Gobierno arancel producto básico el importación	IN FOCUS
N	arancel	REFERENTIAL
the N	el arancel	ACTIVATED
the N	el arancel	FAMILIAR
the N	el importación	REFERENTIAL
the N	el importación	FAMILIAR
the N	sin el coste él el el población que el Gobierno arancel producto básico el importación .	UNIQUE
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
Ø	_	IN FOCUS
the N	el Ecuador , , EFE _ el arancel .	UNIQUE
(other) pron	cuyo	REFERENTIAL
the N	cuyo aplicación _ _ el crisis	IN FOCUS
(other) pron	cuyo aplicación	REFERENTIAL
Ø	_	IN FOCUS
Ø	_	IN FOCUS
the N	el crisis	REFERENTIAL
the N	el crisis	ACTIVATED
the N	pero el consumidor _ el Ejecutivo el el cuyo aplicación _ _ el crisis .	UNIQUE
the N	el cual	REFERENTIAL
the N	el cual consumo	IN FOCUS
(other) pron	que	REFERENTIAL
the N	que el Ejecutivo el arancel el importación	IN FOCUS
the N	el balonmano	REFERENTIAL
other	su	IN FOCUS
(other) pron	que	ACTIVATED
name?	que Santander ,	IN FOCUS
(other) pron	que	ACTIVATED
pron	él	IN FOCUS
other	su	IN FOCUS
N?	su categoría	IN FOCUS
name	Famadesa Sol	ACTIVATED
other	su	IN FOCUS
N	su equipo	IN FOCUS
the N	el malagueño	IN FOCUS
the N	el malagueña	IN FOCUS
Ø	_	IN FOCUS
the N	el Cajacantabria	REFERENTIAL
(other) pron	que	ACTIVATED
pron?	que ,	IN FOCUS
Ø	_	IN FOCUS
the N	el Cajacantabria	ACTIVATED
N	rival su equipo	IN FOCUS
other	su	IN FOCUS
Ø	_	IN FOCUS
N	equipo cántabro	IN FOCUS
other	su	IN FOCUS
dem.prox N	este fase	REFERENTIAL
the N	el el permanencia	FAMILIAR
dem.prox N	el este fase	REFERENTIAL
the N	el permanencia	FAMILIAR
the N	el permanencia	FAMILIAR
N	su feudo	REFERENTIAL
N	casa	FAMILIAR
name	Santander	REFERENTIAL
name	Santander	FAMILIAR
the N	el Forner	REFERENTIAL
other	, ,	IN FOCUS
the N	el partido	REFERENTIAL
the N	el partido	FAMILIAR
other	varios extranjero	REFERENTIAL
N	alguno equipo cántabro	FAMILIAR
N	casa	REFERENTIAL
N	su campo	ACTIVATED
the N	el Santander	FAMILIAR
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
Ø	_	IN FOCUS
Ø	_	ACTIVATED
Ø	_	IN FOCUS
name	Carrasco	IN FOCUS
the N	el técnico	IN FOCUS
N?	ganar casa	REFERENTIAL
dem.prox N	este circunstancia	IN FOCUS
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
the N	el ministro	ACTIVATED
name	Rato	IN FOCUS
the N	el segundo	IN FOCUS
Ø	_	IN FOCUS
pron	él	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
pron	él	IN FOCUS
name	Rato	IN FOCUS
Ø	_	IN FOCUS
the N	el PSOE	REFERENTIAL
name	PSOE	ACTIVATED
the N	el socialista	IN FOCUS
N	sector público	REFERENTIAL
the N	el público	ACTIVATED
the N	el sector público	REFERENTIAL
the N	el el PP	ACTIVATED
the N	criticar el sector público	UNIQUE
the N	el el socialista el acción Telefónica	ACTIVATED
name	Telefónica	REFERENTIAL
name	Telefónica	ACTIVATED
name	Telefónica	ACTIVATED
name	Telefónica	IN FOCUS
name?	ya Telefónica "	REFERENTIAL
the N	el Gobierno socialista el público	ACTIVATED
the N	el el PSOE	IN FOCUS
(other) pron	que	REFERENTIAL
name	que Cataluña	IN FOCUS
the N	el entrevista	FAMILIAR
name	Gobierno socialista	REFERENTIAL
Ø	_	IN FOCUS
the N	el PSOE	ACTIVATED
name	PP	REFERENTIAL
name	PP	ACTIVATED
Ø	_	IN FOCUS
other	nuestro	IN FOCUS
the N	el PP	ACTIVATED
the N	el PP	IN FOCUS
the N	el PP	REFERENTIAL
name	Gobierno	ACTIVATED
name	Gobierno	ACTIVATED
the N	el Gobierno	IN FOCUS
Ø	_	IN FOCUS
Ø	_	IN FOCUS
N	acción	REFERENTIAL
the N	el Telefónica	ACTIVATED
the N	el acción Telefónica	REFERENTIAL
the N	el el Telefónica	ACTIVATED
dem.med	ese	IN FOCUS
(other) pron	cuando	REFERENTIAL
(other) pron	cuando ese	IN FOCUS
(other) pron	que	REFERENTIAL
(other) pron	que Telefónica Gobierno	IN FOCUS
(other) pron	que	REFERENTIAL
the N	que el Gobierno , , el PP Cataluña	IN FOCUS
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
name	Gobierno sudafricano	REFERENTIAL
name	Gobierno Congreso ( )	ACTIVATED
the N	el administración	ACTIVATED
the N	el Gobierno	ACTIVATED
the N	el Administración	FAMILIAR
name	Gobierno	ACTIVATED
N?	igualdad laboral	REFERENTIAL
the N	el trabajo	FAMILIAR
N	pasado racista	REFERENTIAL
the N	el Sudáfrica apartheid	ACTIVATED
N	nuevo ley	REFERENTIAL
Ø	_	IN FOCUS
the N	el legislación	ACTIVATED
the N	el Gobierno Congreso ( )	IN FOCUS
other	todo laboral	FAMILIAR
pron	él	ACTIVATED
N?	todo ley	IN FOCUS
the N	el laboral	IN FOCUS
Ø	_	IN FOCUS
name	Sudáfrica	REFERENTIAL
name	Sudáfrica	FAMILIAR
N	uno persona	REFERENTIAL
other	su	IN FOCUS
the N	el uno persona	REFERENTIAL
the N	el su futuro	IN FOCUS
the N	durante el Sudáfrica apartheid el uno persona el su futuro	UNIQUE
Ø	_	IN FOCUS
other	( )	REFERENTIAL
other	( ) )	IN FOCUS
the N	el CNA	FAMILIAR
N	partido	IN FOCUS
name	CNA	FAMILIAR
(other) pron	que	REFERENTIAL
the N	que el empresa adecuar él sudafricano	IN FOCUS
the N	el empresa	REFERENTIAL
pron?	adecuar él	IN FOCUS
the N	el desempleo	REFERENTIAL
Ø	_	IN FOCUS
(other) pron	que	ACTIVATED
the N	el social	IN FOCUS
the N	el social ,	IN FOCUS
N	desempleo masivo	ACTIVATED
name	Sven ,	REFERENTIAL
name	Lunsche	ACTIVATED
the N	, el Gobierno	REFERENTIAL
the N	, el Gobierno "	IN FOCUS
other	su	REFERENTIAL
other	su )	IN FOCUS
other	su ) )	IN FOCUS
Ø	_	ACTIVATED
Ø	_	IN FOCUS
Ø	_	IN FOCUS
the N	Gerrie el ( su ) ,	UNIQUE
(other) pron	quien	ACTIVATED
the N	quien _ el todo ley el que empresario _ que el carga demasiado , desempleo masivo "	IN FOCUS
(other) pron	que	REFERENTIAL
(other) pron	que todo laboral	IN FOCUS
(other) pron	que	REFERENTIAL
(other) pron	que empresario	IN FOCUS
the N	el todo ley el que empresario	UNIQUE
the N	el carga	IN FOCUS
the N	que el carga demasiado	UNIQUE
N	, desempleo masivo	IN FOCUS
other	, ,	REFERENTIAL
other	, , ,	IN FOCUS
other	reconocer	REFERENTIAL
pron	él	IN FOCUS
(other) pron	que	REFERENTIAL
the N	que el Administración él público	IN FOCUS
pron?	él _ revisar	REFERENTIAL
pron?	él _ revisar revisar	IN FOCUS
the N	el mundial	REFERENTIAL
